"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"73","7","","Lamar Miller","HOU","RB32","10","63","85","74.0","11.0","60.0","-13.0"
"74","7","","Corey Davis","TEN","WR30","11","75","76","75.5","0.5","92.0","+18.0"
"75","7","","Jarvis Landry","CLE","WR31","7","74","78","76.0","2.0","67.0","-8.0"
"76","7","","Kenyan Drake","MIA","RB33","5","59","96","77.5","18.5","55.0","-21.0"
"77","8","","Will Fuller","HOU","WR32","10","79","79","79.0","0.0","75.0","-2.0"
"78","8","","Robby Anderson","NYJ","WR33","4","76","83","79.5","3.5","74.0","-4.0"
"79","8","","Marvin Jones","DET","WR34","5","78","81","79.5","1.5","88.0","+9.0"
"80","8","","Cam Newton","CAR","QB7","7","80","81","80.5","0.5","93.0","+13.0"
"81","8","","Russell Wilson","SEA","QB8","11","75","88","81.5","6.5","89.0","+8.0"
"82","8","","Eric Ebron","IND","TE7","6","82","84","83.0","1.0","72.0","-10.0"
"83","8","","Dante Pettis","SF","WR35","4","83","86","84.5","1.5","80.0","-3.0"
"84","8","","Derrius Guice","WAS","RB34","10","67","104","85.5","18.5","65.0","-19.0"
"85","8","","Jared Goff","LAR","QB9","9","70","102","86.0","16.0","91.0","+6.0"
"86","8","","Curtis Samuel","CAR","WR36","7","80","92","86.0","6.0","103.0","+17.0"
"87","8","","Carson Wentz","PHI","QB10","10","72","102","87.0","15.0","84.0","-3.0"
"88","8","","Jameis Winston","TB","QB11","7","72","106","89.0","17.0","106.0","+18.0"
"89","8","","Christian Kirk","ARI","WR37","12","87","94","90.5","3.5","79.0","-10.0"
"90","8","","Drew Brees","NO","QB12","9","82","101","91.5","9.5","83.0","-7.0"
"91","8","","David Njoku","CLE","TE8","7","74","111","92.5","18.5","94.0","+3.0"
"92","8","","Jared Cook","NO","TE9","9","92","93","92.5","0.5","81.0","-11.0"
"93","8","","Kyler Murray","ARI","QB13","12","87","99","93.0","6.0","98.0","+5.0"
"94","8","","Lamar Jackson","BAL","QB14","8","91","97","94.0","3.0","121.0","+27.0"
"95","8","","Sterling Shepard","NYG","WR38","11","88","103","95.5","7.5","99.0","+4.0"
"96","8","","Larry Fitzgerald","ARI","WR39","12","95","97","96.0","1.0","100.0","+4.0"
"97","8","","DeSean Jackson","PHI","WR40","10","95","100","97.5","2.5","132.0","+35.0"
"98","8","","Dak Prescott","DAL","QB15","8","93","103","98.0","5.0","138.0","+40.0"
"99","8","","Vance McDonald","PIT","TE10","7","96","101","98.5","2.5","96.0","-3.0"
"100","8","","Devin Funchess","IND","WR41","6","89","113","101.0","12.0","144.0","+44.0"
"101","9","","Jordan Howard","PHI","RB35","10","86","117","101.5","15.5","82.0","-19.0"
"102","9","","Anthony Miller","CHI","WR42","6","98","105","101.5","3.5","131.0","+29.0"
"103","9","","Royce Freeman","DEN","RB36","10","91","115","103.0","12.0","97.0","-6.0"
"104","9","","Geronimo Allison","GB","WR43","11","90","118","104.0","14.0","111.0","+7.0"
"105","9","","Austin Ekeler","LAC","RB37","12","100","109","104.5","4.5","78.0","-27.0"
"106","9","","Matt Breida","SF","RB38","4","71","141","106.0","35.0","123.0","+17.0"
"107","9","","Mitch Trubisky","CHI","QB16","6","85","130","107.5","22.5","147.0","+40.0"
"108","9","","Dede Westbrook","JAC","WR44","10","90","129","109.5","19.5","102.0","-6.0"
"109","9","","Ronald Jones II","TB","RB39","7","107","112","109.5","2.5","105.0","-4.0"
"110","9","","Courtland Sutton","DEN","WR45","10","104","118","111.0","7.0","101.0","-9.0"
"111","9","","Mark Andrews","BAL","TE11","8","98","131","114.5","16.5","153.0","+42.0"
"112","9","","Adrian Peterson","WAS","RB40","10","106","124","115.0","9.0","142.0","+30.0"
"113","9","","Marquez Valdes-Scantling","GB","WR46","11","99","132","115.5","16.5","118.0","+5.0"
"114","9","","LeSean McCoy","BUF","RB41","6","114","117","115.5","1.5","104.0","-10.0"
"115","9","","Kirk Cousins","MIN","QB17","12","105","127","116.0","11.0","140.0","+25.0"
"116","9","","Darrell Henderson","LAR","RB42","9","113","120","116.5","3.5","86.0","-30.0"
"117","9","","Ben Roethlisberger","PIT","QB18","7","109","126","117.5","8.5","110.0","-7.0"
"118","9","","Tom Brady","NE","QB19","10","110","127","118.5","8.5","117.0","-1.0"
"119","9","","Austin Hooper","ATL","TE12","9","115","122","118.5","3.5","127.0","+8.0"
"120","9","","Michael Gallup","DAL","WR47","8","110","129","119.5","9.5","161.0","+41.0"
"121","9","","Keke Coutee","HOU","WR48","10","116","125","120.5","4.5","125.0","+4.0"
"122","9","","Duke Johnson","HOU","RB43","10","121","121","121.0","0.0","139.0","+17.0"
"123","9","","Delanie Walker","TEN","TE13","11","122","123","122.5","0.5","136.0","+13.0"
"124","9","","Trey Burton","CHI","TE14","6","107","139","123.0","16.0","149.0","+25.0"
"125","9","","Tyrell Williams","OAK","WR49","6","108","143","125.5","17.5","124.0","-1.0"
"126","9","","D.K. Metcalf","SEA","WR50","11","119","135","127.0","8.0","109.0","-17.0"
"127","9","","John Brown","BUF","WR51","6","126","130","128.0","2.0","164.0","+37.0"
"128","9","","Carlos Hyde","KC","RB44","12","119","138","128.5","9.5","115.0","-13.0"
"129","9","","Kalen Ballage","MIA","RB45","5","120","137","128.5","8.5","120.0","-9.0"
"130","9","","Jimmy Graham","GB","TE15","11","111","147","129.0","18.0","155.0","+25.0"
"131","9","","Greg Olsen","CAR","TE16","7","123","136","129.5","6.5","165.0","+34.0"
"132","9","","Philip Rivers","LAC","QB20","12","124","135","129.5","5.5","119.0","-13.0"
"133","10","","Golden Tate","NYG","WR52","11","108","155","131.5","23.5","129.0","-4.0"
"134","10","","Josh Allen","BUF","QB21","6","116","148","132.0","16.0","162.0","+28.0"
"135","10","","Jimmy Garoppolo","SF","QB22","4","131","134","132.5","1.5","141.0","+6.0"
"136","10","","Donte Moncrief","PIT","WR53","7","128","142","135.0","7.0","152.0","+16.0"
"137","10","","N'Keal Harry","NE","WR54","10","134","138","136.0","2.0","107.0","-30.0"
"138","10","","Jordan Reed","WAS","TE17","10","144","146","145.0","1.0","159.0","+21.0"
"139","10","","James Washington","PIT","WR55","7","133","158","145.5","12.5","114.0","-25.0"
"140","10","","Marquise Brown","BAL","WR56","8","137","156","146.5","9.5","163.0","+23.0"
"141","10","","Jerick McKinnon","SF","RB46","4","141","153","147.0","6.0","145.0","+4.0"
"142","10","","Damien Harris","NE","RB47","10","128","167","147.5","19.5","116.0","-26.0"
"143","10","","Dion Lewis","TEN","RB48","11","146","150","148.0","2.0","133.0","-10.0"
"144","10","","Kenny Stills","MIA","WR57","5","142","155","148.5","6.5","178.0","+34.0"
"145","10","","Devante Parker","MIA","WR58","5","144","153","148.5","4.5","204.0","+59.0"
"146","10","","Mohamed Sanu","ATL","WR59","9","149","151","150.0","1.0","190.0","+44.0"
"147","10","","Jack Doyle","IND","TE18","6","149","154","151.5","2.5","232.0","+85.0"
"148","10","","Emmanuel Sanders","DEN","WR60","10","112","192","152.0","40.0","112.0","-36.0"
"149","10","","T.J. Hockenson","DET","TE19","5","136","170","153.0","17.0","128.0","-21.0"
"150","10","","C.J. Anderson","DET","RB49","5","140","170","155.0","15.0","179.0","+29.0"
"151","10","","Matthew Stafford","DET","QB23","5","151","160","155.5","4.5","189.0","+38.0"
"152","10","","Jamaal Williams","GB","RB50","11","156","161","158.5","2.5","188.0","+36.0"
"153","10","","Jamison Crowder","NYJ","WR61","4","159","159","159.0","0.0","194.0","+41.0"
"154","10","","Justice Hill","BAL","RB51","8","140","179","159.5","19.5","160.0","+6.0"
"155","10","","Nyheim Hines","IND","RB52","6","157","168","162.5","5.5","172.0","+17.0"
"156","10","","Mike Davis","CHI","RB53","6","132","194","163.0","31.0","237.0","+81.0"
"157","10","","Jaylen Samuels","PIT","RB54","7","154","174","164.0","10.0","143.0","-14.0"
"158","10","","Derek Carr","OAK","QB24","6","162","171","166.5","4.5","186.0","+28.0"
"159","10","","Parris Campbell","IND","WR62","6","165","169","167.0","2.0","146.0","-13.0"
"160","10","","Justin Jackson","LAC","RB55","12","167","168","167.5","0.5","168.0","+8.0"
"161","10","","Nelson Agholor","PHI","WR63","10","145","191","168.0","23.0","235.0","+74.0"
"162","11","","Peyton Barber","TB","RB56","7","114","224","169.0","55.0","108.0","-54.0"
"163","11","","Albert Wilson","MIA","WR64","5","166","172","169.0","3.0","223.0","+60.0"
"164","11","","Marcus Mariota","TEN","QB25","11","162","180","171.0","9.0","258.0","+94.0"
"165","11","","David Moore","SEA","WR65","11","163","179","171.0","8.0","283.0","+118.0"
"166","11","","Giovani Bernard","CIN","RB57","9","169","176","172.5","3.5","246.0","+80.0"
"167","11","","Ted Ginn","NO","WR66","9","173","173","173.0","0.0","308.0","+141.0"
"168","11","","Deebo Samuel","SF","WR67","4","143","206","174.5","31.5","167.0","-1.0"
"169","11","","Chase Edmonds","ARI","RB58","12","145","208","176.5","31.5","255.0","+86.0"
"170","11","","Tre'Quan Smith","NO","WR68","9","174","180","177.0","3.0","176.0","+6.0"
"171","11","","Devin Singletary","BUF","RB59","6","133","226","179.5","46.5","135.0","-36.0"
"172","11","","Sam Darnold","NYJ","QB26","4","152","217","184.5","32.5","173.0","+1.0"
"173","11","","Adam Humphries","TEN","WR69","11","183","187","185.0","2.0","209.0","+36.0"
"174","11","","DaeSean Hamilton","DEN","WR70","10","183","188","185.5","2.5","196.0","+22.0"
"175","11","","Ito Smith","ATL","RB60","9","148","225","186.5","38.5","148.0","-27.0"
"176","11","","Zay Jones","BUF","WR71","6","186","190","188.0","2.0","197.0","+21.0"
"177","11","","Marquise Goodwin","SF","WR72","4","178","200","189.0","11.0","193.0","+16.0"
"178","11","","Rex Burkhead","NE","RB61","10","177","206","191.5","14.5","314.0","+136.0"
"179","11","","Alexander Mattison","MIN","RB62","12","164","223","193.5","29.5","150.0","-29.0"
"180","11","","Randall Cobb","DAL","WR73","8","182","208","195.0","13.0","256.0","+76.0"
"181","11","","Andy Dalton","CIN","QB27","9","175","216","195.5","20.5","316.0","+135.0"
"182","11","","Trey Quinn","WAS","WR74","10","196","198","197.0","1.0","241.0","+59.0"
"183","11","","Chris Conley","JAC","WR75","10","196","203","199.5","3.5","299.0","+116.0"
"184","11","","Tony Pollard","DAL","RB63","8","177","231","204.0","27.0","180.0","-4.0"
"185","11","","Travis Benjamin","LAC","WR76","12","182","226","204.0","22.0","291.0","+106.0"
"186","12","","Frank Gore","BUF","RB64","6","190","220","205.0","15.0","266.0","+80.0"
"187","12","","Rashard Higgins","CLE","WR77","7","198","214","206.0","8.0","327.0","+140.0"
"188","12","","Taylor Gabriel","CHI","WR78","6","202","210","206.0","4.0","295.0","+107.0"
"189","12","","Kareem Hunt","CLE","RB65","7","185","233","209.0","24.0","90.0","-99.0"
"190","12","","John Ross","CIN","WR79","9","186","234","210.0","24.0","273.0","+83.0"
"191","12","","Miles Boykin","BAL","WR80","8","209","217","213.0","4.0","289.0","+98.0"
"192","12","","Andy Isabella","ARI","WR81","12","212","215","213.5","1.5","231.0","+39.0"
"193","12","","Paul Richardson","WAS","WR82","10","197","231","214.0","17.0","276.0","+83.0"
"194","12","","Phillip Dorsett","NE","WR83","10","187","250","218.5","31.5","341.0","+147.0"
"195","12","","Malcolm Brown","LAR","RB66","9","202","241","221.5","19.5","205.0","+10.0"
"196","12","","T.J. Yeldon","BUF","RB67","6","209","239","224.0","15.0","215.0","+19.0"
"197","12","","Doug Martin","OAK","RB68","6","216","236","226.0","10.0","323.0","+126.0"
"198","12","","Danny Amendola","DET","WR84","5","204","256","230.0","26.0","306.0","+108.0"
"199","13","","Elijah McGuire","NYJ","RB69","4","215","247","231.0","16.0","249.0","+50.0"
"200","13","","Benny Snell Jr.","PIT","RB70","7","236","238","237.0","1.0","275.0","+75.0"
"201","13","","Chris Thompson","WAS","RB71","10","240","245","242.5","2.5","185.0","-16.0"
"202","14","","Dexter Williams","GB","RB72","11","243","273","258.0","15.0","254.0","+52.0"
"203","14","","Mike Weber","DAL","RB73","8","246","281","263.5","17.5","211.0","+8.0"
""
""
