"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"51","6","","Robby Anderson","NYJ","WR23","4","34","79","56.5","22.5","74.0","+23.0"
"52","7","","Mike Williams","LAC","WR24","12","38","78","58.0","20.0","61.0","+9.0"
"53","7","","Andrew Luck","IND","QB3","6","44","72","58.0","14.0","59.0","+6.0"
"54","7","","Calvin Ridley","ATL","WR25","9","56","61","58.5","2.5","54.0","0.0"
"55","7","","Jared Cook","NO","TE4","9","21","97","59.0","38.0","81.0","+26.0"
"56","7","","Baker Mayfield","CLE","QB4","7","54","64","59.0","5.0","62.0","+6.0"
"57","7","","Dede Westbrook","JAC","WR26","10","49","72","60.5","11.5","102.0","+45.0"
"58","7","","D.J. Moore","CAR","WR27","7","58","63","60.5","2.5","66.0","+8.0"
"59","7","","Aaron Rodgers","GB","QB5","11","59","64","61.5","2.5","51.0","-8.0"
"60","7","","Donte Moncrief","PIT","WR28","7","66","66","66.0","0.0","152.0","+92.0"
"61","7","","Tyler Boyd","CIN","WR29","9","59","74","66.5","7.5","57.0","-4.0"
"62","7","","Larry Fitzgerald","ARI","WR30","12","60","75","67.5","7.5","100.0","+38.0"
"63","7","","Carson Wentz","PHI","QB6","10","57","81","69.0","12.0","84.0","+21.0"
"64","7","","Chris Carson","SEA","RB24","11","57","82","69.5","12.5","41.0","-23.0"
"65","7","","Todd Gurley","LAR","RB25","9","32","110","71.0","39.0","11.0","-54.0"
"66","7","","Lamar Miller","HOU","RB26","10","55","88","71.5","16.5","60.0","-6.0"
"67","7","","Hunter Henry","LAC","TE5","12","63","80","71.5","8.5","70.0","+3.0"
"68","7","","Rashaad Penny","SEA","RB27","11","68","76","72.0","4.0","77.0","+9.0"
"69","7","","Miles Sanders","PHI","RB28","10","65","86","75.5","10.5","73.0","+4.0"
"70","7","","Evan Engram","NYG","TE6","11","69","83","76.0","7.0","63.0","-7.0"
"71","8","","O.J. Howard","TB","TE7","7","80","81","80.5","0.5","56.0","-15.0"
"72","8","","Peyton Barber","TB","RB29","7","61","104","82.5","21.5","108.0","+36.0"
"73","8","","Phillip Lindsay","DEN","RB30","10","54","114","84.0","30.0","42.0","-31.0"
"74","8","","Sony Michel","NE","RB31","10","46","123","84.5","38.5","52.0","-22.0"
"75","8","","Eric Ebron","IND","TE8","6","53","116","84.5","31.5","72.0","-3.0"
"76","8","","Nyheim Hines","IND","RB32","6","67","102","84.5","17.5","172.0","+96.0"
"77","8","","Josh Jacobs","OAK","RB33","6","20","150","85.0","65.0","37.0","-40.0"
"78","8","","Kenny Stills","MIA","WR31","5","60","111","85.5","25.5","178.0","+100.0"
"79","8","","Austin Ekeler","LAC","RB34","12","43","129","86.0","43.0","78.0","-1.0"
"80","8","","Kyler Murray","ARI","QB7","12","77","96","86.5","9.5","98.0","+18.0"
"81","8","","Royce Freeman","DEN","RB35","10","79","95","87.0","8.0","97.0","+16.0"
"82","8","","Vance McDonald","PIT","TE9","7","69","106","87.5","18.5","96.0","+14.0"
"83","8","","Dante Pettis","SF","WR32","4","82","101","91.5","9.5","80.0","-3.0"
"84","8","","Sammy Watkins","KC","WR33","12","85","98","91.5","6.5","85.0","+1.0"
"85","8","","Mitch Trubisky","CHI","QB8","6","67","117","92.0","25.0","147.0","+62.0"
"86","8","","Jameis Winston","TB","QB9","7","74","110","92.0","18.0","106.0","+20.0"
"87","8","","Cam Newton","CAR","QB10","7","92","93","92.5","0.5","93.0","+6.0"
"88","8","","Matt Ryan","ATL","QB11","9","68","118","93.0","25.0","71.0","-17.0"
"89","8","","Russell Wilson","SEA","QB12","11","73","115","94.0","21.0","89.0","0.0"
"90","8","","Jared Goff","LAR","QB13","9","89","100","94.5","5.5","91.0","+1.0"
"91","8","","N'Keal Harry","NE","WR34","10","65","126","95.5","30.5","107.0","+16.0"
"92","8","","Derrius Guice","WAS","RB36","10","90","104","97.0","7.0","65.0","-27.0"
"93","9","","Allen Robinson","CHI","WR35","6","90","108","99.0","9.0","76.0","-17.0"
"94","9","","Lamar Jackson","BAL","QB14","8","84","115","99.5","15.5","121.0","+27.0"
"95","9","","DeSean Jackson","PHI","WR36","10","87","112","99.5","12.5","132.0","+37.0"
"96","9","","Marvin Jones","DET","WR37","5","97","103","100.0","3.0","88.0","-8.0"
"97","9","","Christian Kirk","ARI","WR38","12","99","101","100.0","1.0","79.0","-18.0"
"98","9","","Courtland Sutton","DEN","WR39","10","76","125","100.5","24.5","101.0","+3.0"
"99","9","","Ben Roethlisberger","PIT","QB15","7","98","105","101.5","3.5","110.0","+11.0"
"100","9","","Tyrell Williams","OAK","WR40","6","71","134","102.5","31.5","124.0","+24.0"
"101","9","","David Njoku","CLE","TE10","7","73","133","103.0","30.0","94.0","-7.0"
"102","9","","Will Fuller","HOU","WR41","10","100","107","103.5","3.5","75.0","-27.0"
"103","9","","Jarvis Landry","CLE","WR42","7","88","120","104.0","16.0","67.0","-36.0"
"104","9","","LeSean McCoy","BUF","RB37","6","70","140","105.0","35.0","104.0","0.0"
"105","9","","Adrian Peterson","WAS","RB38","10","75","137","106.0","31.0","142.0","+37.0"
"106","9","","Austin Hooper","ATL","TE11","9","84","131","107.5","23.5","127.0","+21.0"
"107","9","","Dak Prescott","DAL","QB16","8","99","116","107.5","8.5","138.0","+31.0"
"108","9","","Drew Brees","NO","QB17","9","95","121","108.0","13.0","83.0","-25.0"
"109","9","","Curtis Samuel","CAR","WR43","7","103","113","108.0","5.0","103.0","-6.0"
"110","9","","Kalen Ballage","MIA","RB39","5","85","133","109.0","24.0","120.0","+10.0"
"111","9","","Darrell Henderson","LAR","RB40","9","94","127","110.5","16.5","86.0","-25.0"
"112","9","","Mark Andrews","BAL","TE12","8","109","114","111.5","2.5","153.0","+41.0"
"113","9","","Sterling Shepard","NYG","WR44","11","92","132","112.0","20.0","99.0","-14.0"
"114","9","","John Brown","BUF","WR45","6","50","181","115.5","65.5","164.0","+50.0"
"115","9","","Josh Allen","BUF","QB18","6","94","137","115.5","21.5","162.0","+47.0"
"116","9","","Kirk Cousins","MIN","QB19","12","108","123","115.5","7.5","140.0","+24.0"
"117","9","","Devin Funchess","IND","WR46","6","62","173","117.5","55.5","144.0","+27.0"
"118","9","","Jordan Howard","PHI","RB41","10","91","146","118.5","27.5","82.0","-36.0"
"119","9","","Tarik Cohen","CHI","RB42","6","109","131","120.0","11.0","64.0","-55.0"
"120","10","","Philip Rivers","LAC","QB20","12","106","140","123.0","17.0","119.0","-1.0"
"121","10","","Ito Smith","ATL","RB43","9","86","162","124.0","38.0","148.0","+27.0"
"122","10","","Trey Burton","CHI","TE13","6","113","138","125.5","12.5","149.0","+27.0"
"123","10","","Albert Wilson","MIA","WR47","5","125","127","126.0","1.0","223.0","+100.0"
"124","10","","Matt Breida","SF","RB44","4","83","170","126.5","43.5","123.0","-1.0"
"125","10","","Dion Lewis","TEN","RB45","11","119","135","127.0","8.0","133.0","+8.0"
"126","10","","Geronimo Allison","GB","WR48","11","124","130","127.0","3.0","111.0","-15.0"
"127","10","","David Montgomery","CHI","RB46","6","26","229","127.5","101.5","43.0","-84.0"
"128","10","","Keke Coutee","HOU","WR49","10","111","144","127.5","16.5","125.0","-3.0"
"129","10","","Ronald Jones II","TB","RB47","7","78","179","128.5","50.5","105.0","-24.0"
"130","10","","Jamaal Williams","GB","RB48","11","124","134","129.0","5.0","188.0","+58.0"
"131","10","","Tom Brady","NE","QB21","10","118","143","130.5","12.5","117.0","-14.0"
"132","10","","Damien Harris","NE","RB49","10","130","135","132.5","2.5","116.0","-16.0"
"133","10","","Jordan Reed","WAS","TE14","10","119","147","133.0","14.0","159.0","+26.0"
"134","10","","DaeSean Hamilton","DEN","WR50","10","121","146","133.5","12.5","196.0","+62.0"
"135","10","","Corey Davis","TEN","WR51","11","128","141","134.5","6.5","92.0","-43.0"
"136","10","","Anthony Miller","CHI","WR52","6","128","145","136.5","8.5","131.0","-5.0"
"137","10","","Duke Johnson","HOU","RB50","10","117","160","138.5","21.5","139.0","+2.0"
"138","10","","Matthew Stafford","DET","QB22","5","142","148","145.0","3.0","189.0","+51.0"
"139","10","","Justice Hill","BAL","RB51","8","144","149","146.5","2.5","160.0","+21.0"
"140","10","","Robert Foster","BUF","WR53","6","122","172","147.0","25.0","210.0","+70.0"
"141","10","","Mike Davis","CHI","RB52","6","112","187","149.5","37.5","237.0","+96.0"
"142","10","","Chicago (CHI)","","DST1","6","141","158","149.5","8.5","95.0","-47.0"
"143","10","","Kyle Rudolph","MIN","TE15","12","138","163","150.5","12.5","156.0","+13.0"
"144","10","","Tyler Eifert","CIN","TE16","9","136","171","153.5","17.5","280.0","+136.0"
"145","10","","Jimmy Garoppolo","SF","QB23","4","142","165","153.5","11.5","141.0","-4.0"
"146","10","","Sam Darnold","NYJ","QB24","4","122","189","155.5","33.5","173.0","+27.0"
"147","10","","Mohamed Sanu","ATL","WR54","9","151","161","156.0","5.0","190.0","+43.0"
"148","11","","Delanie Walker","TEN","TE17","11","129","185","157.0","28.0","136.0","-12.0"
"149","11","","Trey Quinn","WAS","WR55","10","158","159","158.5","0.5","241.0","+92.0"
"150","11","","C.J. Anderson","DET","RB53","5","153","167","160.0","7.0","179.0","+29.0"
"151","11","","Jacksonville (JAC)","","DST2","10","155","168","161.5","6.5","134.0","-17.0"
"152","11","","Alexander Mattison","MIN","RB54","12","136","189","162.5","26.5","150.0","-2.0"
"153","11","","Theo Riddick","DEN","RB55","10","155","170","162.5","7.5","265.0","+112.0"
"154","11","","Tre'Quan Smith","NO","WR56","9","151","175","163.0","12.0","176.0","+22.0"
"155","11","","James Washington","PIT","WR57","7","91","243","167.0","76.0","114.0","-41.0"
"156","11","","Marcus Mariota","TEN","QB25","11","150","187","168.5","18.5","258.0","+102.0"
"157","11","","Devin Singletary","BUF","RB56","6","157","180","168.5","11.5","135.0","-22.0"
"158","11","","Baltimore (BAL)","","DST3","8","164","176","170.0","6.0","130.0","-28.0"
"159","11","","Marquez Valdes-Scantling","GB","WR58","11","132","209","170.5","38.5","118.0","-41.0"
"160","11","","Nick Foles","JAC","QB26","10","152","190","171.0","19.0","198.0","+38.0"
"161","11","","Andy Dalton","CIN","QB27","9","166","180","173.0","7.0","316.0","+155.0"
"162","11","","Jaylen Samuels","PIT","RB57","7","153","197","175.0","22.0","143.0","-19.0"
"163","11","","Jamison Crowder","NYJ","WR59","4","160","191","175.5","15.5","194.0","+31.0"
"164","11","","Los Angeles (LAR)","","DST4","9","174","178","176.0","2.0","113.0","-51.0"
"165","11","","Emmanuel Sanders","DEN","WR60","10","149","204","176.5","27.5","112.0","-53.0"
"166","11","","Minnesota (MIN)","","DST5","12","169","185","177.0","8.0","126.0","-40.0"
"167","11","","David Moore","SEA","WR61","11","172","182","177.0","5.0","283.0","+116.0"
"168","11","","Deebo Samuel","SF","WR62","4","163","192","177.5","14.5","167.0","-1.0"
"169","11","","Hakeem Butler","ARI","WR63","12","166","190","178.0","12.0","225.0","+56.0"
"170","11","","Danny Amendola","DET","WR64","5","139","220","179.5","40.5","306.0","+136.0"
"171","11","","Jalen Richard","OAK","RB58","6","156","203","179.5","23.5","229.0","+58.0"
"172","11","","Golden Tate","NYG","WR65","11","143","217","180.0","37.0","129.0","-43.0"
"173","11","","Mike Gesicki","MIA","TE18","5","152","212","182.0","30.0","243.0","+70.0"
"174","11","","Houston (HOU)","","DST6","10","177","188","182.5","5.5","157.0","-17.0"
"175","11","","Chris Thompson","WAS","RB59","10","159","210","184.5","25.5","185.0","+10.0"
"176","11","","Devante Parker","MIA","WR66","5","176","193","184.5","8.5","204.0","+28.0"
"177","11","","Michael Gallup","DAL","WR67","8","164","207","185.5","21.5","161.0","-16.0"
"178","11","","Josh Doctson","WAS","WR68","10","173","198","185.5","12.5","268.0","+90.0"
"179","11","","Darren Waller","OAK","TE19","6","139","233","186.0","47.0","325.0","+146.0"
"180","11","","Jimmy Graham","GB","TE20","11","186","186","186.0","0.0","155.0","-25.0"
"181","11","","Greg Zuerlein","LAR","K1","9","182","192","187.0","5.0","122.0","-59.0"
"182","11","","Giovani Bernard","CIN","RB60","9","165","210","187.5","22.5","246.0","+64.0"
"183","11","","Cleveland (CLE)","","DST7","7","181","194","187.5","6.5","187.0","+4.0"
"184","11","","Andy Isabella","ARI","WR69","12","167","218","192.5","25.5","231.0","+47.0"
"185","12","","Ted Ginn","NO","WR70","9","102","286","194.0","92.0","308.0","+123.0"
"186","12","","Justin Tucker","BAL","K2","8","194","199","196.5","2.5","137.0","-49.0"
"187","12","","Harrison Butker","KC","K3","12","195","200","197.5","2.5","154.0","-33.0"
"188","12","","Kareem Hunt","CLE","RB61","7","148","248","198.0","50.0","90.0","-98.0"
"189","12","","Phillip Dorsett","NE","WR71","10","162","234","198.0","36.0","341.0","+152.0"
"190","12","","New Orleans (NO)","","DST8","9","198","200","199.0","1.0","184.0","-6.0"
"191","12","","Chris Herndon IV","NYJ","TE21","4","193","209","201.0","8.0","202.0","+11.0"
"192","12","","Cole Beasley","BUF","WR72","6","191","214","202.5","11.5","298.0","+106.0"
"193","12","","Jack Doyle","IND","TE22","6","147","259","203.0","56.0","232.0","+39.0"
"194","12","","Greg Olsen","CAR","TE23","7","178","228","203.0","25.0","165.0","-29.0"
"195","12","","Carlos Hyde","KC","RB62","12","107","300","203.5","96.5","115.0","-80.0"
"196","12","","Randall Cobb","DAL","WR73","8","169","239","204.0","35.0","256.0","+60.0"
"197","12","","Rashard Higgins","CLE","WR74","7","183","225","204.0","21.0","327.0","+130.0"
"198","12","","Stephen Gostkowski","NE","K4","10","203","205","204.0","1.0","166.0","-32.0"
"199","12","","Quincy Enunwa","NYJ","WR75","4","202","216","209.0","7.0","251.0","+52.0"
"200","12","","Denver (DEN)","","DST9","10","204","215","209.5","5.5","182.0","-18.0"
"201","12","","Derek Carr","OAK","QB28","6","161","260","210.5","49.5","186.0","-15.0"
"202","12","","New England (NE)","","DST10","10","206","216","211.0","5.0","177.0","-25.0"
"203","12","","Chase Edmonds","ARI","RB63","12","201","225","213.0","12.0","255.0","+52.0"
"204","12","","Dallas (DAL)","","DST11","8","213","213","213.0","0.0","192.0","-12.0"
"205","12","","Buffalo (BUF)","","DST12","6","208","219","213.5","5.5","171.0","-34.0"
"206","12","","Nelson Agholor","PHI","WR76","10","174","257","215.5","41.5","235.0","+29.0"
"207","12","","Justin Jackson","LAC","RB64","12","156","276","216.0","60.0","168.0","-39.0"
"208","12","","Marqise Lee","JAC","WR77","10","145","288","216.5","71.5","226.0","+18.0"
"209","12","","Benny Snell Jr.","PIT","RB65","7","201","237","219.0","18.0","275.0","+66.0"
"210","12","","Wil Lutz","NO","K5","9","217","221","219.0","2.0","169.0","-41.0"
"211","12","","Alfred Blue","JAC","RB66","10","219","222","220.5","1.5","287.0","+76.0"
"212","12","","Malcolm Brown","LAR","RB67","9","188","256","222.0","34.0","205.0","-7.0"
"213","12","","Taylor Gabriel","CHI","WR78","6","212","235","223.5","11.5","295.0","+82.0"
"214","12","","Dallas Goedert","PHI","TE24","10","154","299","226.5","72.5","201.0","-13.0"
"215","12","","Zay Jones","BUF","WR79","6","184","269","226.5","42.5","197.0","-18.0"
"216","12","","Josh Rosen","MIA","QB29","5","168","286","227.0","59.0","282.0","+66.0"
"217","13","","Seattle (SEA)","","DST13","11","226","231","228.5","2.5","245.0","+28.0"
"218","13","","Jonnu Smith","TEN","TE25","11","202","256","229.0","27.0","381.0","+163.0"
"219","13","","Matt Prater","DET","K6","5","224","234","229.0","5.0","217.0","-2.0"
"220","13","","Mason Crosby","GB","K7","11","229","230","229.5","0.5","219.0","-1.0"
"221","13","","Joe Flacco","DEN","QB30","10","221","240","230.5","9.5","345.0","+124.0"
"222","13","","Ka'imi Fairbairn","HOU","K8","10","215","247","231.0","16.0","183.0","-39.0"
"223","13","","Tennessee (TEN)","","DST14","11","214","249","231.5","17.5","233.0","+10.0"
"224","13","","Dwayne Haskins","WAS","QB31","10","224","242","233.0","9.0","259.0","+35.0"
"225","13","","J.J. Arcega-Whiteside","PHI","WR80","10","208","262","235.0","27.0","221.0","-4.0"
"226","13","","Cordarrelle Patterson","CHI","WR81","6","218","252","235.0","17.0","305.0","+79.0"
"227","13","","Ryquell Armstead","JAC","RB68","10","211","263","237.0","26.0","252.0","+25.0"
"228","13","","D'Onta Foreman","IND","RB69","6","157","318","237.5","80.5","158.0","-70.0"
"229","13","","Tony Pollard","DAL","RB70","8","232","244","238.0","6.0","180.0","-49.0"
"230","13","","Pittsburgh (PIT)","","DST15","7","227","254","240.5","13.5","199.0","-31.0"
"231","13","","Jake Elliott","PHI","K9","10","235","246","240.5","5.5","222.0","-9.0"
"232","13","","Philadelphia (PHI)","","DST16","10","238","243","240.5","2.5","200.0","-32.0"
"233","13","","Demarcus Robinson","KC","WR82","12","207","275","241.0","34.0","264.0","+31.0"
"234","13","","Frank Gore","BUF","RB71","6","245","246","245.5","0.5","266.0","+32.0"
"235","13","","Robbie Gould","SF","K10","4","240","253","246.5","6.5","195.0","-40.0"
"236","13","","Eli Manning","NYG","QB32","11","223","278","250.5","27.5","312.0","+76.0"
"237","13","","Brett Maher","DAL","K11","8","236","265","250.5","14.5","227.0","-10.0"
"238","13","","Carolina (CAR)","","DST17","7","251","252","251.5","0.5","271.0","+33.0"
"239","13","","Taywan Taylor","TEN","WR83","11","179","346","262.5","83.5","269.0","+30.0"
"240","13","","Kansas City (KC)","","DST18","12","231","273","252.0","21.0","208.0","-32.0"
"241","13","","Adam Vinatieri","IND","K12","6","249","258","253.5","4.5","212.0","-29.0"
"242","13","","Atlanta (ATL)","","DST19","9","237","275","256.0","19.0","335.0","+93.0"
"243","13","","Graham Gano","CAR","K13","7","236","279","257.5","21.5","374.0","+131.0"
"244","13","","Miles Boykin","BAL","WR84","8","255","260","257.5","2.5","289.0","+45.0"
"245","13","","Elijah McGuire","NYJ","RB72","4","196","321","258.5","62.5","249.0","+4.0"
"246","13","","Nick Vannett","SEA","TE26","11","196","351","273.5","77.5","353.0","+107.0"
"247","13","","Willie Snead","BAL","WR85","8","254","267","260.5","6.5","301.0","+54.0"
"248","13","","Bilal Powell","NYJ","RB73","4","223","302","262.5","39.5","309.0","+61.0"
"249","13","","Matt Bryant","FA","K14","","222","307","264.5","42.5","",""
"250","14","","Dan Bailey","MIN","K15","12","264","273","268.5","4.5","293.0","+43.0"
"251","14","","Gerald Everett","LAR","TE27","9","248","294","271.0","23.0","286.0","+35.0"
"252","14","","Michael Badgley","LAC","K16","12","253","289","271.0","18.0","214.0","-38.0"
"253","14","","Paul Richardson","WAS","WR86","10","220","324","272.0","52.0","276.0","+23.0"
"254","14","","Indianapolis (IND)","","DST20","6","250","297","273.5","23.5","278.0","+24.0"
"255","14","","Jason Myers","SEA","K17","11","263","285","274.0","11.0","244.0","-11.0"
"256","14","","Ryan Succop","TEN","K18","11","266","287","276.5","10.5","337.0","+81.0"
"257","14","","Jake Butt","DEN","TE28","10","232","390","311.0","79.0","",""
"258","14","","Aldrick Rosas","NYG","K19","11","268","290","279.0","11.0","349.0","+91.0"
"259","14","","Doug Martin","OAK","RB74","6","244","316","280.0","36.0","323.0","+64.0"
"260","14","","Deon Cain","IND","WR87","6","239","343","291.0","52.0","307.0","+47.0"
"261","14","","Bruce Anderson","TB","RB75","7","241","342","291.5","50.5","",""
"262","14","","Arizona (ARI)","","DST21","12","283","284","283.5","0.5","270.0","+8.0"
"263","14","","Dexter Williams","GB","RB76","11","272","297","284.5","12.5","254.0","-9.0"
"264","14","","Brandon McManus","DEN","K20","10","274","296","285.0","11.0","359.0","+95.0"
"265","14","","Diontae Johnson","PIT","WR88","7","277","293","285.0","8.0","",""
"266","14","","Ian Thomas","CAR","TE29","7","251","345","298.0","47.0","267.0","+1.0"
"267","14","","Antonio Callaway","CLE","WR89","7","272","306","289.0","17.0","206.0","-61.0"
"268","14","","Chris Boswell","PIT","K21","7","288","291","289.5","1.5","290.0","+22.0"
"269","14","","Breshad Perriman","TB","WR90","7","255","329","292.0","37.0","313.0","+44.0"
"270","14","","Marquise Goodwin","SF","WR91","4","271","309","290.0","19.0","193.0","-77.0"
"271","14","","Corey Clement","PHI","RB77","10","270","315","292.5","22.5","277.0","+6.0"
"272","14","","Ricky Seals-Jones","ARI","TE30","12","262","355","308.5","46.5","296.0","+24.0"
"273","14","","Ty Montgomery","NYJ","RB78","4","264","418","341.0","77.0","311.0","+38.0"
"274","14","","Trayveon Williams","CIN","RB79","9","266","416","341.0","75.0","203.0","-71.0"
"275","14","","Irv Smith Jr.","MIN","TE31","12","267","361","314.0","47.0","236.0","-39.0"
"276","14","","Mike Weber","DAL","RB80","8","274","328","301.0","27.0","211.0","-65.0"
"277","15","","Darwin Thompson","KC","RB81","12","280","365","322.5","42.5","181.0","-96.0"
"278","15","","Detroit (DET)","","DST22","5","303","305","304.0","1.0","338.0","+60.0"
"279","15","","Cairo Santos","TB","K22","7","290","320","305.0","15.0","",""
"280","15","","Josh Lambo","JAC","K23","10","301","312","306.5","5.5","373.0","+93.0"
"281","15","","Steven Hauschka","BUF","K24","6","306","307","306.5","0.5","",""
"282","15","","Cameron Artis-Payne","CAR","RB82","7","291","332","311.5","20.5","347.0","+65.0"
"283","15","","Green Bay (GB)","","DST23","11","292","330","311.0","19.0","220.0","-63.0"
"284","15","","Qadree Ollison","ATL","RB83","9","293","348","320.5","27.5","253.0","-31.0"
"285","15","","T.J. Yeldon","BUF","RB84","6","298","326","312.0","14.0","215.0","-70.0"
"286","15","","Washington (WAS)","","DST24","10","299","341","320.0","21.0","302.0","+16.0"
"287","15","","Daniel Carlson","OAK","K25","6","310","314","312.0","2.0","367.0","+80.0"
"288","15","","Bryce Love","WAS","RB85","10","305","407","356.0","51.0","250.0","-38.0"
"289","15","","Myles Gaskin","MIA","RB86","5","309","381","345.0","36.0","261.0","-28.0"
"290","15","","Miami (MIA)","","DST25","5","313","377","345.0","32.0","357.0","+67.0"
"291","15","","Andre Ellington","TB","RB87","7","314","411","362.5","48.5","378.0","+87.0"
"292","16","","Jordan Wilkins","IND","RB88","6","317","336","326.5","9.5","344.0","+52.0"
"293","16","","Tampa Bay (TB)","","DST26","7","318","347","332.5","14.5","",""
"294","16","","Gus Edwards","BAL","RB89","8","319","363","341.0","22.0","216.0","-78.0"
"295","16","","New York (NYG)","","DST27","11","320","334","327.0","7.0","",""
""
""
