"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"42","6","","Josh Jacobs","OAK","RB19","6","31","56","43.5","12.5","37.0","-5.0"
"43","6","","Kenny Golladay","DET","WR19","5","42","46","44.0","2.0","45.0","+2.0"
"44","6","","Sony Michel","NE","RB20","10","42","46","44.0","2.0","52.0","+8.0"
"45","6","","Chris Godwin","TB","WR20","7","30","60","45.0","15.0","50.0","+5.0"
"46","6","","Calvin Ridley","ATL","WR21","9","40","50","45.0","5.0","54.0","+8.0"
"47","6","","Devonta Freeman","ATL","RB21","9","44","48","46.0","2.0","35.0","-12.0"
"48","6","","Deshaun Watson","HOU","QB2","10","47","50","48.5","1.5","47.0","-1.0"
"49","6","","Lamar Miller","HOU","RB22","10","41","62","51.5","10.5","60.0","+11.0"
"50","6","","Tyler Boyd","CIN","WR22","9","51","52","51.5","0.5","57.0","+7.0"
"51","6","","Allen Robinson","CHI","WR23","6","45","59","52.0","7.0","76.0","+25.0"
"52","6","","Matt Ryan","ATL","QB3","9","47","57","52.0","5.0","71.0","+19.0"
"53","6","","Chris Carson","SEA","RB23","11","49","55","52.0","3.0","41.0","-12.0"
"54","7","","Melvin Gordon","LAC","RB24","12","28","86","57.0","29.0","23.0","-31.0"
"55","7","","Mike Williams","LAC","WR24","12","41","76","58.5","17.5","61.0","+6.0"
"56","7","","Miles Sanders","PHI","RB25","10","43","77","60.0","17.0","73.0","+17.0"
"57","7","","David Montgomery","CHI","RB26","6","54","66","60.0","6.0","43.0","-14.0"
"58","7","","Alshon Jeffery","PHI","WR25","10","48","74","61.0","13.0","69.0","+11.0"
"59","7","","Evan Engram","NYG","TE5","11","53","69","61.0","8.0","63.0","+4.0"
"60","7","","D.J. Moore","CAR","WR26","7","57","65","61.0","4.0","66.0","+6.0"
"61","7","","Rashaad Penny","SEA","RB27","11","58","67","62.5","4.5","77.0","+16.0"
"62","7","","James White","NE","RB28","10","62","63","62.5","0.5","68.0","+6.0"
"63","7","","Aaron Rodgers","GB","QB4","11","56","77","66.5","10.5","51.0","-12.0"
"64","7","","Phillip Lindsay","DEN","RB29","10","54","82","68.0","14.0","42.0","-22.0"
"65","7","","Carson Wentz","PHI","QB5","10","64","72","68.0","4.0","84.0","+19.0"
"66","7","","Robby Anderson","NYJ","WR27","4","66","70","68.0","2.0","74.0","+8.0"
"67","7","","O.J. Howard","TB","TE6","7","65","73","69.0","4.0","56.0","-11.0"
"68","7","","Kyler Murray","ARI","QB6","12","59","83","71.0","12.0","98.0","+30.0"
"69","7","","Cooper Kupp","LAR","WR28","9","63","79","71.0","8.0","49.0","-20.0"
"70","7","","Dante Pettis","SF","WR29","4","69","74","71.5","2.5","80.0","+10.0"
"71","8","","Baker Mayfield","CLE","QB7","7","72","73","72.5","0.5","62.0","-9.0"
"72","8","","Andrew Luck","IND","QB8","6","55","92","73.5","18.5","59.0","-13.0"
"73","8","","Tevin Coleman","SF","RB30","4","64","83","73.5","9.5","58.0","-15.0"
"74","8","","Derrius Guice","WAS","RB31","10","51","97","74.0","23.0","65.0","-9.0"
"75","8","","Sammy Watkins","KC","WR30","12","60","88","74.0","14.0","85.0","+10.0"
"76","8","","Sterling Shepard","NYG","WR31","11","68","88","78.0","10.0","99.0","+23.0"
"77","8","","Jared Cook","NO","TE7","9","61","97","79.0","18.0","81.0","+4.0"
"78","8","","Cam Newton","CAR","QB9","7","67","91","79.0","12.0","93.0","+15.0"
"79","8","","Jared Goff","LAR","QB10","9","76","84","80.0","4.0","91.0","+12.0"
"80","8","","Will Fuller","HOU","WR32","10","78","86","82.0","4.0","75.0","-5.0"
"81","8","","Russell Wilson","SEA","QB11","11","58","110","84.0","26.0","89.0","+8.0"
"82","8","","Tarik Cohen","CHI","RB32","6","71","98","84.5","13.5","64.0","-18.0"
"83","8","","Christian Kirk","ARI","WR33","12","75","94","84.5","9.5","79.0","-4.0"
"84","8","","Jarvis Landry","CLE","WR34","7","61","110","85.5","24.5","67.0","-17.0"
"85","8","","Ben Roethlisberger","PIT","QB12","7","71","100","85.5","14.5","110.0","+25.0"
"86","8","","Drew Brees","NO","QB13","9","82","94","88.0","6.0","83.0","-3.0"
"87","8","","Curtis Samuel","CAR","WR35","7","79","102","90.5","11.5","103.0","+16.0"
"88","8","","Latavius Murray","NO","RB33","9","68","116","92.0","24.0","87.0","-1.0"
"89","8","","Larry Fitzgerald","ARI","WR36","12","81","103","92.0","11.0","100.0","+11.0"
"90","8","","A.J. Green","CIN","WR37","9","85","101","93.0","8.0","48.0","-42.0"
"91","9","","Royce Freeman","DEN","RB34","10","70","117","93.5","23.5","97.0","+6.0"
"92","9","","Austin Ekeler","LAC","RB35","12","90","101","95.5","5.5","78.0","-14.0"
"93","9","","Geronimo Allison","GB","WR38","11","87","105","96.0","9.0","111.0","+18.0"
"94","9","","Eric Ebron","IND","TE8","6","75","120","97.5","22.5","72.0","-22.0"
"95","9","","Marvin Jones","DET","WR39","5","89","107","98.0","9.0","88.0","-7.0"
"96","9","","Anthony Miller","CHI","WR40","6","87","114","100.5","13.5","131.0","+35.0"
"97","9","","Donte Moncrief","PIT","WR41","7","90","112","101.0","11.0","152.0","+55.0"
"98","9","","Philip Rivers","LAC","QB14","12","80","123","101.5","21.5","119.0","+21.0"
"99","9","","Courtland Sutton","DEN","WR42","10","96","107","101.5","5.5","101.0","+2.0"
"100","9","","Jordan Howard","PHI","RB36","10","78","127","102.5","24.5","82.0","-18.0"
"101","9","","Kirk Cousins","MIN","QB15","12","89","118","103.5","14.5","140.0","+39.0"
"102","9","","Corey Davis","TEN","WR43","11","96","111","103.5","7.5","92.0","-10.0"
"103","9","","Michael Gallup","DAL","WR44","8","95","113","104.0","9.0","161.0","+58.0"
"104","9","","Ronald Jones II","TB","RB37","7","100","109","104.5","4.5","105.0","+1.0"
"105","9","","Kalen Ballage","MIA","RB38","5","104","105","104.5","0.5","120.0","+15.0"
"106","9","","Marquez Valdes-Scantling","GB","WR45","11","99","113","106.0","7.0","118.0","+12.0"
"107","9","","Austin Hooper","ATL","TE9","9","81","132","106.5","25.5","127.0","+20.0"
"108","9","","Kenyan Drake","MIA","RB39","5","84","129","106.5","22.5","55.0","-53.0"
"109","9","","David Njoku","CLE","TE10","7","103","114","108.5","5.5","94.0","-15.0"
"110","9","","Mark Andrews","BAL","TE11","8","106","119","112.5","6.5","153.0","+43.0"
"111","9","","Devin Singletary","BUF","RB40","6","106","119","112.5","6.5","135.0","+24.0"
"112","9","","Vance McDonald","PIT","TE12","7","80","150","115.0","35.0","96.0","-16.0"
"113","9","","Trey Burton","CHI","TE13","6","92","138","115.0","23.0","149.0","+36.0"
"114","9","","Dak Prescott","DAL","QB16","8","109","121","115.0","6.0","138.0","+24.0"
"115","9","","Jameis Winston","TB","QB17","7","115","115","115.0","0.0","106.0","-9.0"
"116","9","","Lamar Jackson","BAL","QB18","8","98","134","116.0","18.0","121.0","+5.0"
"117","9","","Damien Harris","NE","RB41","10","95","139","117.0","22.0","116.0","-1.0"
"118","9","","Keke Coutee","HOU","WR46","10","111","124","117.5","6.5","125.0","+7.0"
"119","10","","Delanie Walker","TEN","TE14","11","108","131","119.5","11.5","136.0","+17.0"
"120","10","","Adrian Peterson","WAS","RB42","10","104","136","120.0","16.0","142.0","+22.0"
"121","10","","Jimmy Garoppolo","SF","QB19","4","99","142","120.5","21.5","141.0","+20.0"
"122","10","","Tyrell Williams","OAK","WR47","6","93","149","121.0","28.0","124.0","+2.0"
"123","10","","Mitch Trubisky","CHI","QB20","6","116","129","122.5","6.5","147.0","+24.0"
"124","10","","Jack Doyle","IND","TE15","6","125","126","125.5","0.5","232.0","+108.0"
"125","10","","Peyton Barber","TB","RB43","7","118","137","127.5","9.5","108.0","-17.0"
"126","10","","Darrell Henderson","LAR","RB44","9","122","135","128.5","6.5","86.0","-40.0"
"127","10","","DaeSean Hamilton","DEN","WR48","10","123","134","128.5","5.5","196.0","+69.0"
"128","10","","Golden Tate","NYG","WR49","11","128","131","129.5","1.5","129.0","+1.0"
"129","10","","LeSean McCoy","BUF","RB45","6","112","148","130.0","18.0","104.0","-25.0"
"130","10","","Mike Davis","CHI","RB46","6","133","135","134.0","1.0","237.0","+107.0"
"131","10","","D.K. Metcalf","SEA","WR50","11","120","151","135.5","15.5","109.0","-22.0"
"132","10","","Kenny Stills","MIA","WR51","5","132","140","136.0","4.0","178.0","+46.0"
"133","10","","Matt Breida","SF","RB47","4","91","182","136.5","45.5","123.0","-10.0"
"134","10","","Devin Funchess","IND","WR52","6","108","166","137.0","29.0","144.0","+10.0"
"135","10","","Tom Brady","NE","QB21","10","126","150","138.0","12.0","117.0","-18.0"
"136","10","","Chris Herndon IV","NYJ","TE16","4","136","147","141.5","5.5","202.0","+66.0"
"137","10","","Duke Johnson","HOU","RB48","10","124","160","142.0","18.0","139.0","+2.0"
"138","10","","Chicago (CHI)","","DST1","6","141","144","142.5","1.5","95.0","-43.0"
"139","10","","Ito Smith","ATL","RB49","9","130","156","143.0","13.0","148.0","+9.0"
"140","10","","Dede Westbrook","JAC","WR53","10","93","195","144.0","51.0","102.0","-38.0"
"141","10","","Josh Allen","BUF","QB22","6","140","149","144.5","4.5","162.0","+21.0"
"142","10","","DeSean Jackson","PHI","WR54","10","85","207","146.0","61.0","132.0","-10.0"
"143","10","","Derek Carr","OAK","QB23","6","127","168","147.5","20.5","186.0","+43.0"
"144","11","","Tre'Quan Smith","NO","WR55","9","138","160","149.0","11.0","176.0","+32.0"
"145","11","","Jerick McKinnon","SF","RB50","4","143","157","150.0","7.0","145.0","0.0"
"146","11","","Jordan Reed","WAS","TE17","10","148","152","150.0","2.0","159.0","+13.0"
"147","11","","John Brown","BUF","WR56","6","122","181","151.5","29.5","164.0","+17.0"
"148","11","","Parris Campbell","IND","WR57","6","121","183","152.0","31.0","146.0","-2.0"
"149","11","","Justin Jackson","LAC","RB51","12","128","179","153.5","25.5","168.0","+19.0"
"150","11","","Emmanuel Sanders","DEN","WR58","10","154","155","154.5","0.5","112.0","-38.0"
"151","11","","Greg Olsen","CAR","TE18","7","147","163","155.0","8.0","165.0","+14.0"
"152","11","","James Washington","PIT","WR59","7","130","183","156.5","26.5","114.0","-38.0"
"153","11","","Baltimore (BAL)","","DST2","8","146","169","157.5","11.5","130.0","-23.0"
"154","11","","Dion Lewis","TEN","RB52","11","153","163","158.0","5.0","133.0","-21.0"
"155","11","","Mohamed Sanu","ATL","WR60","9","145","173","159.0","14.0","190.0","+35.0"
"156","11","","Nyheim Hines","IND","RB53","6","159","161","160.0","1.0","172.0","+16.0"
"157","11","","Los Angeles (LAR)","","DST3","9","158","164","161.0","3.0","113.0","-44.0"
"158","11","","Jacksonville (JAC)","","DST4","10","152","174","163.0","11.0","134.0","-24.0"
"159","11","","Nick Foles","JAC","QB24","10","143","184","163.5","20.5","198.0","+39.0"
"160","11","","Quincy Enunwa","NYJ","WR61","4","153","176","164.5","11.5","251.0","+91.0"
"161","11","","Dallas Goedert","PHI","TE19","10","139","194","166.5","27.5","201.0","+40.0"
"162","11","","Minnesota (MIN)","","DST5","12","156","177","166.5","10.5","126.0","-36.0"
"163","11","","Chris Thompson","WAS","RB54","10","162","171","166.5","4.5","185.0","+22.0"
"164","11","","Noah Fant","DEN","TE20","10","141","193","167.0","26.0","175.0","+11.0"
"165","11","","Kyle Rudolph","MIN","TE21","12","157","178","167.5","10.5","156.0","-9.0"
"166","11","","David Moore","SEA","WR62","11","161","175","168.0","7.0","283.0","+117.0"
"167","11","","Albert Wilson","MIA","WR63","5","158","179","168.5","10.5","223.0","+56.0"
"168","11","","Sam Darnold","NYJ","QB25","4","165","172","168.5","3.5","173.0","+5.0"
"169","11","","New Orleans (NO)","","DST6","9","159","181","170.0","11.0","184.0","+15.0"
"170","11","","Jaylen Samuels","PIT","RB55","7","102","240","171.0","69.0","143.0","-27.0"
"171","11","","Los Angeles (LAC)","","DST7","12","169","175","172.0","3.0","151.0","-20.0"
"172","11","","Zay Jones","BUF","WR64","6","154","191","172.5","18.5","197.0","+25.0"
"173","11","","T.J. Hockenson","DET","TE22","5","142","205","173.5","31.5","128.0","-45.0"
"174","11","","Jimmy Graham","GB","TE23","11","162","185","173.5","11.5","155.0","-19.0"
"175","11","","Carlos Hyde","KC","RB56","12","144","204","174.0","30.0","115.0","-60.0"
"176","11","","Adam Humphries","TEN","WR65","11","151","198","174.5","23.5","209.0","+33.0"
"177","11","","Greg Zuerlein","LAR","K1","9","173","182","177.5","4.5","122.0","-55.0"
"178","11","","Alexander Mattison","MIN","RB57","12","137","223","180.0","43.0","150.0","-28.0"
"179","11","","Chase Edmonds","ARI","RB58","12","117","245","181.0","64.0","255.0","+76.0"
"180","11","","Deebo Samuel","SF","WR66","4","166","196","181.0","15.0","167.0","-13.0"
"181","11","","Kareem Hunt","CLE","RB59","7","167","196","181.5","14.5","90.0","-91.0"
"182","11","","N'Keal Harry","NE","WR67","10","133","233","183.0","50.0","107.0","-75.0"
"183","11","","Andy Dalton","CIN","QB26","9","178","189","183.5","5.5","316.0","+133.0"
"184","12","","C.J. Anderson","DET","RB60","5","168","201","184.5","16.5","179.0","-5.0"
"185","12","","Justin Tucker","BAL","K2","8","177","194","185.5","8.5","137.0","-48.0"
"186","12","","Matthew Stafford","DET","QB27","5","180","197","188.5","8.5","189.0","+3.0"
"187","12","","Jamison Crowder","NYJ","WR68","4","146","232","189.0","43.0","194.0","+7.0"
"188","12","","Houston (HOU)","","DST8","10","176","204","190.0","14.0","157.0","-31.0"
"189","12","","Harrison Butker","KC","K3","12","185","195","190.0","5.0","154.0","-35.0"
"190","12","","Kansas City (KC)","","DST9","12","155","238","196.5","41.5","208.0","+18.0"
"191","12","","Ka'imi Fairbairn","HOU","K4","10","180","215","197.5","17.5","183.0","-8.0"
"192","12","","Denver (DEN)","","DST10","10","186","213","199.5","13.5","182.0","-10.0"
"193","12","","Wil Lutz","NO","K5","9","199","203","201.0","2.0","169.0","-24.0"
"194","12","","Ricky Seals-Jones","ARI","TE24","12","164","248","206.0","42.0","296.0","+102.0"
"195","12","","New England (NE)","","DST11","10","200","214","207.0","7.0","177.0","-18.0"
"196","12","","Giovani Bernard","CIN","RB61","9","167","250","208.5","41.5","246.0","+50.0"
"197","12","","Malcolm Brown","LAR","RB62","9","187","231","209.0","22.0","205.0","+8.0"
"198","12","","Cleveland (CLE)","","DST12","7","200","218","209.0","9.0","187.0","-11.0"
"199","12","","Indianapolis (IND)","","DST13","6","208","210","209.0","1.0","278.0","+79.0"
"200","12","","Trey Quinn","WAS","WR69","10","193","230","211.5","18.5","241.0","+41.0"
"201","12","","Tyler Eifert","CIN","TE25","9","211","213","212.0","1.0","280.0","+79.0"
"202","12","","Elijah McGuire","NYJ","RB63","4","170","255","212.5","42.5","249.0","+47.0"
"203","12","","Marcus Mariota","TEN","QB28","11","188","238","213.0","25.0","258.0","+55.0"
"204","12","","Marqise Lee","JAC","WR70","10","197","233","215.0","18.0","226.0","+22.0"
"205","12","","Nelson Agholor","PHI","WR71","10","202","229","215.5","13.5","235.0","+30.0"
"206","12","","Dwayne Haskins","WAS","QB29","10","190","242","216.0","26.0","259.0","+53.0"
"207","12","","Adam Vinatieri","IND","K6","6","212","222","217.0","5.0","212.0","+5.0"
"208","12","","Giorgio Tavecchio","ATL","K7","9","206","229","217.5","11.5","230.0","+22.0"
"209","12","","Philadelphia (PHI)","","DST14","10","216","219","217.5","1.5","200.0","-9.0"
"210","12","","Devante Parker","MIA","WR72","5","172","276","224.0","52.0","204.0","-6.0"
"211","12","","Mike Gesicki","MIA","TE26","5","186","251","218.5","32.5","243.0","+32.0"
"212","13","","Mason Crosby","GB","K8","11","221","222","221.5","0.5","219.0","+7.0"
"213","13","","Ted Ginn","NO","WR73","9","199","246","222.5","23.5","308.0","+95.0"
"214","13","","Tennessee (TEN)","","DST15","11","214","231","222.5","8.5","233.0","+19.0"
"215","13","","Miles Boykin","BAL","WR74","8","212","236","224.0","12.0","289.0","+74.0"
"216","13","","Justice Hill","BAL","RB64","8","188","265","226.5","38.5","160.0","-56.0"
"217","13","","Stephen Gostkowski","NE","K9","10","198","255","226.5","28.5","166.0","-51.0"
"218","13","","Brett Maher","DAL","K10","8","223","235","229.0","6.0","227.0","+9.0"
"219","13","","Michael Badgley","LAC","K11","12","224","236","230.0","6.0","214.0","-5.0"
"220","13","","Randall Cobb","DAL","WR75","8","209","254","231.5","22.5","256.0","+36.0"
"221","13","","Robbie Gould","SF","K12","4","221","246","233.5","12.5","195.0","-26.0"
"222","13","","Ryan Fitzpatrick","MIA","QB30","5","209","259","234.0","25.0","334.0","+112.0"
"223","13","","Keelan Cole","JAC","WR76","10","206","268","237.0","31.0","343.0","+120.0"
"224","13","","Jason Myers","SEA","K13","11","215","261","238.0","23.0","244.0","+20.0"
"225","13","","Rex Burkhead","NE","RB65","10","227","252","239.5","12.5","314.0","+89.0"
"226","13","","Andy Isabella","ARI","WR77","12","217","283","250.0","33.0","231.0","+5.0"
"227","13","","Jalen Richard","OAK","RB66","6","219","282","250.5","31.5","229.0","+2.0"
"228","13","","Ryquell Armstead","JAC","RB67","10","225","274","249.5","24.5","252.0","+24.0"
"229","13","","Eli Manning","NYG","QB31","11","239","253","246.0","7.0","312.0","+83.0"
"230","14","","Jason Witten","DAL","TE27","8","242","256","249.0","7.0","360.0","+130.0"
"231","14","","Matt Prater","DET","K14","5","244","254","249.0","5.0","217.0","-14.0"
"232","14","","Joe Flacco","DEN","QB32","10","247","252","249.5","2.5","345.0","+113.0"
"233","14","","Charles Clay","ARI","TE28","12","241","260","250.5","9.5","",""
"234","14","","Paul Richardson","WAS","WR78","10","240","273","256.5","16.5","276.0","+42.0"
"235","14","","Dan Bailey","MIN","K15","12","248","258","253.0","5.0","293.0","+58.0"
"236","14","","Josh Doctson","WAS","WR79","10","244","272","258.0","14.0","268.0","+32.0"
"237","14","","Phillip Dorsett","NE","WR80","10","245","286","265.5","20.5","341.0","+104.0"
"238","14","","Cole Beasley","BUF","WR81","6","247","267","257.0","10.0","298.0","+60.0"
"239","14","","Breshad Perriman","TB","WR82","7","250","290","270.0","20.0","313.0","+74.0"
"240","14","","J.J. Arcega-Whiteside","PHI","WR83","10","253","271","262.0","9.0","221.0","-19.0"
""
""
