"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"41","5","","Damien Williams","KC","RB20","12","38","43","40.5","2.5","25.0","-16.0"
"42","5","","Chris Godwin","TB","WR18","7","37","45","41.0","4.0","50.0","+8.0"
"43","5","","Tyler Lockett","SEA","WR19","11","40","48","44.0","4.0","53.0","+10.0"
"44","5","","Aaron Jones","GB","RB21","11","38","51","44.5","6.5","30.0","-14.0"
"45","5","","Devonta Freeman","ATL","RB22","9","43","46","44.5","1.5","35.0","-10.0"
"46","6","","Mark Ingram","BAL","RB23","8","44","46","45.0","1.0","46.0","0.0"
"47","6","","Cooper Kupp","LAR","WR20","9","42","49","45.5","3.5","49.0","+2.0"
"48","6","","Deshaun Watson","HOU","QB2","10","47","47","47.0","0.0","47.0","-1.0"
"49","6","","David Montgomery","CHI","RB24","6","26","70","48.0","22.0","43.0","-6.0"
"50","6","","Kenny Golladay","DET","WR21","5","45","52","48.5","3.5","45.0","-5.0"
"51","6","","Mike Williams","LAC","WR22","12","50","50","50.0","0.0","61.0","+10.0"
"52","6","","O.J. Howard","TB","TE4","7","53","53","53.0","0.0","56.0","+4.0"
"53","6","","Brandin Cooks","LAR","WR23","9","31","79","55.0","24.0","39.0","-14.0"
"54","6","","Tevin Coleman","SF","RB25","4","55","56","55.5","0.5","58.0","+4.0"
"55","6","","James White","NE","RB26","10","56","58","57.0","1.0","68.0","+13.0"
"56","6","","Aaron Rodgers","GB","QB3","11","57","57","57.0","0.0","51.0","-5.0"
"57","6","","Lamar Miller","HOU","RB27","10","51","68","59.5","8.5","60.0","+3.0"
"58","6","","Alshon Jeffery","PHI","WR24","10","49","75","62.0","13.0","69.0","+11.0"
"59","6","","A.J. Green","CIN","WR25","9","61","63","62.0","1.0","48.0","-11.0"
"60","6","","D.J. Moore","CAR","WR26","7","61","63","62.0","1.0","66.0","+6.0"
"61","7","","Robby Anderson","NYJ","WR27","4","40","88","64.0","24.0","74.0","+13.0"
"62","7","","Sammy Watkins","KC","WR28","12","52","79","65.5","13.5","85.0","+23.0"
"63","7","","Calvin Ridley","ATL","WR29","9","65","66","65.5","0.5","54.0","-9.0"
"64","7","","Baker Mayfield","CLE","QB4","7","59","77","68.0","9.0","62.0","-2.0"
"65","7","","Allen Robinson","CHI","WR30","6","60","78","69.0","9.0","76.0","+11.0"
"66","7","","Evan Engram","NYG","TE5","11","69","69","69.0","0.0","63.0","-3.0"
"67","7","","Phillip Lindsay","DEN","RB28","10","58","82","70.0","12.0","42.0","-25.0"
"68","7","","Marvin Jones","DET","WR31","5","66","76","71.0","5.0","88.0","+20.0"
"69","7","","Hunter Henry","LAC","TE6","12","73","73","73.0","0.0","70.0","+1.0"
"70","7","","Matt Ryan","ATL","QB5","9","64","84","74.0","10.0","71.0","+1.0"
"71","7","","Royce Freeman","DEN","RB29","10","70","82","76.0","6.0","97.0","+26.0"
"72","7","","Will Fuller","HOU","WR32","10","74","78","76.0","2.0","75.0","+3.0"
"73","7","","Andrew Luck","IND","QB6","6","59","94","76.5","17.5","59.0","-14.0"
"74","7","","Carson Wentz","PHI","QB7","10","64","92","78.0","14.0","84.0","+10.0"
"75","7","","Christian Kirk","ARI","WR33","12","60","99","79.5","19.5","79.0","+4.0"
"76","7","","Jared Cook","NO","TE7","9","80","80","80.0","0.0","81.0","+5.0"
"77","7","","Curtis Samuel","CAR","WR34","7","65","98","81.5","16.5","103.0","+26.0"
"78","7","","Jared Goff","LAR","QB8","9","67","97","82.0","15.0","91.0","+13.0"
"79","7","","Drew Brees","NO","QB9","9","67","98","82.5","15.5","83.0","+4.0"
"80","7","","Kenyan Drake","MIA","RB30","5","71","94","82.5","11.5","55.0","-25.0"
"81","7","","Cam Newton","CAR","QB10","7","72","93","82.5","10.5","93.0","+12.0"
"82","7","","Miles Sanders","PHI","RB31","10","62","104","83.0","21.0","73.0","-9.0"
"83","7","","Matt Breida","SF","RB32","4","71","95","83.0","12.0","123.0","+40.0"
"84","8","","Russell Wilson","SEA","QB11","11","77","92","84.5","7.5","89.0","+5.0"
"85","8","","Rashaad Penny","SEA","RB33","11","83","86","84.5","1.5","77.0","-8.0"
"86","8","","Jarvis Landry","CLE","WR35","7","74","96","85.0","11.0","67.0","-19.0"
"87","8","","Sterling Shepard","NYG","WR36","11","88","89","88.5","0.5","99.0","+12.0"
"88","8","","Tarik Cohen","CHI","RB34","6","55","124","89.5","34.5","64.0","-24.0"
"89","8","","Dante Pettis","SF","WR37","4","87","93","90.0","3.0","80.0","-9.0"
"90","8","","Austin Ekeler","LAC","RB35","12","90","91","90.5","0.5","78.0","-12.0"
"91","8","","Kyler Murray","ARI","QB12","12","72","110","91.0","19.0","98.0","+7.0"
"92","8","","Vance McDonald","PIT","TE8","7","81","103","92.0","11.0","96.0","+4.0"
"93","8","","Latavius Murray","NO","RB36","9","62","123","92.5","30.5","87.0","-6.0"
"94","8","","Donte Moncrief","PIT","WR38","7","85","101","93.0","8.0","152.0","+58.0"
"95","8","","Corey Davis","TEN","WR39","11","85","105","95.0","10.0","92.0","-3.0"
"96","8","","Jameis Winston","TB","QB13","7","84","107","95.5","11.5","106.0","+10.0"
"97","8","","Ben Roethlisberger","PIT","QB14","7","95","100","97.5","2.5","110.0","+13.0"
"98","8","","Emmanuel Sanders","DEN","WR40","10","75","121","98.0","23.0","112.0","+14.0"
"99","8","","Larry Fitzgerald","ARI","WR41","12","96","100","98.0","2.0","100.0","+1.0"
"100","8","","Courtland Sutton","DEN","WR42","10","76","122","99.0","23.0","101.0","+1.0"
"101","8","","Derrius Guice","WAS","RB37","10","90","109","99.5","9.5","65.0","-36.0"
"102","8","","Jordan Howard","PHI","RB38","10","83","117","100.0","17.0","82.0","-20.0"
"103","8","","Dede Westbrook","JAC","WR43","10","89","112","100.5","11.5","102.0","-1.0"
"104","8","","Adrian Peterson","WAS","RB39","10","68","139","103.5","35.5","142.0","+38.0"
"105","8","","Jamison Crowder","NYJ","WR44","4","102","108","105.0","3.0","194.0","+89.0"
"106","9","","Mark Andrews","BAL","TE9","8","81","131","106.0","25.0","153.0","+47.0"
"107","9","","Keke Coutee","HOU","WR45","10","103","109","106.0","3.0","125.0","+18.0"
"108","9","","Eric Ebron","IND","TE10","6","97","116","106.5","9.5","72.0","-36.0"
"109","9","","Geronimo Allison","GB","WR46","11","105","108","106.5","1.5","111.0","+2.0"
"110","9","","Anthony Miller","CHI","WR47","6","104","113","108.5","4.5","131.0","+21.0"
"111","9","","David Njoku","CLE","TE11","7","106","111","108.5","2.5","94.0","-17.0"
"112","9","","DeSean Jackson","PHI","WR48","10","110","111","110.5","0.5","132.0","+20.0"
"113","9","","Darrell Henderson","LAR","RB40","9","91","131","111.0","20.0","86.0","-27.0"
"114","9","","Marquez Valdes-Scantling","GB","WR49","11","87","141","114.0","27.0","118.0","+4.0"
"115","9","","Lamar Jackson","BAL","QB15","8","112","116","114.0","2.0","121.0","+6.0"
"116","9","","Kirk Cousins","MIN","QB16","12","115","117","116.0","1.0","140.0","+24.0"
"117","9","","LeSean McCoy","BUF","RB41","6","106","129","117.5","11.5","104.0","-13.0"
"118","9","","Mitch Trubisky","CHI","QB17","6","119","121","120.0","1.0","147.0","+29.0"
"119","9","","Kalen Ballage","MIA","RB42","5","114","127","120.5","6.5","120.0","+1.0"
"120","9","","Austin Hooper","ATL","TE12","9","120","122","121.0","1.0","127.0","+7.0"
"121","9","","Peyton Barber","TB","RB43","7","102","143","122.5","20.5","108.0","-13.0"
"122","9","","Tyrell Williams","OAK","WR50","6","107","144","125.5","18.5","124.0","+2.0"
"123","9","","Philip Rivers","LAC","QB18","12","118","135","126.5","8.5","119.0","-4.0"
"124","9","","D.K. Metcalf","SEA","WR51","11","126","128","127.0","1.0","109.0","-15.0"
"125","9","","Josh Allen","BUF","QB19","6","115","140","127.5","12.5","162.0","+37.0"
"126","9","","Damien Harris","NE","RB44","10","120","135","127.5","7.5","116.0","-10.0"
"127","9","","Dak Prescott","DAL","QB20","8","113","143","128.0","15.0","138.0","+11.0"
"128","9","","Carlos Hyde","KC","RB45","12","86","172","129.0","43.0","115.0","-13.0"
"129","9","","Jimmy Garoppolo","SF","QB21","4","123","137","130.0","7.0","141.0","+12.0"
"130","9","","Devin Singletary","BUF","RB46","6","99","162","130.5","31.5","135.0","+5.0"
"131","9","","Delanie Walker","TEN","TE13","11","127","138","132.5","5.5","136.0","+5.0"
"132","9","","Duke Johnson","HOU","RB47","10","125","144","134.5","9.5","139.0","+7.0"
"133","10","","Ronald Jones II","TB","RB48","7","119","156","137.5","18.5","105.0","-28.0"
"134","10","","John Brown","BUF","WR52","6","128","149","138.5","10.5","164.0","+30.0"
"135","10","","Chicago (CHI)","","DST1","6","136","141","138.5","2.5","95.0","-40.0"
"136","10","","Tony Pollard","DAL","RB49","8","132","148","140.0","8.0","180.0","+44.0"
"137","10","","Tom Brady","NE","QB22","10","138","142","140.0","2.0","117.0","-20.0"
"138","10","","Trey Burton","CHI","TE14","6","139","142","140.5","1.5","149.0","+11.0"
"139","10","","N'Keal Harry","NE","WR53","10","130","152","141.0","11.0","107.0","-32.0"
"140","10","","Justin Jackson","LAC","RB50","12","136","151","143.5","7.5","168.0","+28.0"
"141","10","","Jordan Reed","WAS","TE15","10","126","165","145.5","19.5","159.0","+18.0"
"142","10","","Devin Funchess","IND","WR54","6","134","166","150.0","16.0","144.0","+2.0"
"143","10","","Dion Lewis","TEN","RB51","11","147","153","150.0","3.0","133.0","-10.0"
"144","10","","Golden Tate","NYG","WR55","11","125","176","150.5","25.5","129.0","-15.0"
"145","10","","Jaylen Samuels","PIT","RB52","7","137","164","150.5","13.5","143.0","-2.0"
"146","10","","Jimmy Graham","GB","TE16","11","147","157","152.0","5.0","155.0","+9.0"
"147","10","","Kenny Stills","MIA","WR56","5","130","176","153.0","23.0","178.0","+31.0"
"148","10","","Nyheim Hines","IND","RB53","6","150","157","153.5","3.5","172.0","+24.0"
"149","10","","Sam Darnold","NYJ","QB23","4","150","159","154.5","4.5","173.0","+24.0"
"150","10","","Derek Carr","OAK","QB24","6","145","165","155.0","10.0","186.0","+36.0"
"151","10","","C.J. Anderson","DET","RB54","5","133","180","156.5","23.5","179.0","+28.0"
"152","10","","DaeSean Hamilton","DEN","WR57","10","140","173","156.5","16.5","196.0","+44.0"
"153","10","","Jacksonville (JAC)","","DST2","10","149","169","159.0","10.0","134.0","-19.0"
"154","10","","Deebo Samuel","SF","WR58","4","158","160","159.0","1.0","167.0","+13.0"
"155","10","","Chris Herndon IV","NYJ","TE17","4","133","186","159.5","26.5","202.0","+47.0"
"156","10","","Chris Thompson","WAS","RB55","10","153","167","160.0","7.0","185.0","+29.0"
"157","10","","Baltimore (BAL)","","DST3","8","158","164","161.0","3.0","130.0","-27.0"
"158","10","","Los Angeles (LAR)","","DST4","9","155","168","161.5","6.5","113.0","-45.0"
"159","10","","Gus Edwards","BAL","RB56","8","101","225","163.0","62.0","216.0","+57.0"
"160","10","","Marquise Goodwin","SF","WR59","4","118","212","165.0","47.0","193.0","+33.0"
"161","10","","James Washington","PIT","WR60","7","132","198","165.0","33.0","114.0","-47.0"
"162","10","","Michael Gallup","DAL","WR61","8","146","184","165.0","19.0","161.0","-1.0"
"163","10","","Matthew Stafford","DET","QB25","5","162","168","165.0","3.0","189.0","+26.0"
"164","10","","Greg Olsen","CAR","TE18","7","146","185","165.5","19.5","165.0","+1.0"
"165","10","","Minnesota (MIN)","","DST5","12","163","174","168.5","5.5","126.0","-39.0"
"166","10","","Kyle Rudolph","MIN","TE19","12","163","178","170.5","7.5","156.0","-10.0"
"167","10","","Los Angeles (LAC)","","DST6","12","169","175","172.0","3.0","151.0","-16.0"
"168","11","","Dallas Goedert","PHI","TE20","10","134","211","172.5","38.5","201.0","+33.0"
"169","11","","Tyler Eifert","CIN","TE21","9","114","232","173.0","59.0","280.0","+111.0"
"170","11","","Andy Dalton","CIN","QB26","9","173","180","176.5","3.5","316.0","+146.0"
"171","11","","Miles Boykin","BAL","WR62","8","124","230","177.0","53.0","289.0","+118.0"
"172","11","","Breshad Perriman","TB","WR63","7","166","190","178.0","12.0","313.0","+141.0"
"173","11","","Noah Fant","DEN","TE22","10","171","186","178.5","7.5","175.0","+2.0"
"174","11","","Kareem Hunt","CLE","RB57","7","170","189","179.5","9.5","90.0","-84.0"
"175","11","","Terry McLaurin","WAS","WR64","10","151","209","180.0","29.0","",""
"176","11","","Albert Wilson","MIA","WR65","5","145","216","180.5","35.5","223.0","+47.0"
"177","11","","Devante Parker","MIA","WR66","5","155","207","181.0","26.0","204.0","+27.0"
"178","11","","Tre'Quan Smith","NO","WR67","9","177","191","184.0","7.0","176.0","-2.0"
"179","11","","Justin Tucker","BAL","K1","8","182","187","184.5","2.5","137.0","-42.0"
"180","11","","Greg Zuerlein","LAR","K2","9","175","195","185.0","10.0","122.0","-58.0"
"181","11","","Houston (HOU)","","DST7","10","171","200","185.5","14.5","157.0","-24.0"
"182","11","","Mike Gesicki","MIA","TE23","5","179","193","186.0","7.0","243.0","+61.0"
"183","11","","Marcus Mariota","TEN","QB27","11","182","190","186.0","4.0","258.0","+75.0"
"184","11","","Nick Foles","JAC","QB28","10","183","189","186.0","3.0","198.0","+14.0"
"185","11","","Cleveland (CLE)","","DST8","7","177","196","186.5","9.5","187.0","+2.0"
"186","11","","Denver (DEN)","","DST9","10","181","192","186.5","5.5","182.0","-4.0"
"187","11","","Quincy Enunwa","NYJ","WR68","4","154","220","187.0","33.0","251.0","+64.0"
"188","11","","David Moore","SEA","WR69","11","185","192","188.5","3.5","283.0","+95.0"
"189","11","","New Orleans (NO)","","DST10","9","174","204","189.0","15.0","184.0","-5.0"
"190","11","","Ito Smith","ATL","RB58","9","181","201","191.0","10.0","148.0","-42.0"
"191","11","","Jack Doyle","IND","TE24","6","152","231","191.5","39.5","232.0","+41.0"
"192","11","","Parris Campbell","IND","WR70","6","167","218","192.5","25.5","146.0","-46.0"
"193","11","","Harrison Butker","KC","K3","12","188","203","195.5","7.5","154.0","-39.0"
"194","11","","Chase Edmonds","ARI","RB59","12","187","210","198.5","11.5","255.0","+61.0"
"195","11","","Malcolm Brown","LAR","RB60","9","161","241","201.0","40.0","205.0","+10.0"
"196","11","","Darwin Thompson","KC","RB61","12","129","311","220.0","91.0","181.0","-15.0"
"197","11","","Wil Lutz","NO","K4","9","194","212","203.0","9.0","169.0","-28.0"
"198","11","","Adam Humphries","TEN","WR71","11","184","223","203.5","19.5","209.0","+11.0"
"199","11","","T.J. Hockenson","DET","TE25","5","203","205","204.0","1.0","128.0","-71.0"
"200","11","","Alexander Mattison","MIN","RB62","12","179","230","204.5","25.5","150.0","-50.0"
"201","11","","Willie Snead","BAL","WR72","8","160","252","206.0","46.0","301.0","+100.0"
"202","11","","Buffalo (BUF)","","DST11","6","200","214","207.0","7.0","171.0","-31.0"
"203","11","","Stephen Gostkowski","NE","K5","10","195","221","208.0","13.0","166.0","-37.0"
"204","11","","New England (NE)","","DST12","10","208","208","208.0","0.0","177.0","-27.0"
"205","12","","Marquise Brown","BAL","WR73","8","191","228","209.5","18.5","163.0","-42.0"
"206","12","","Mohamed Sanu","ATL","WR74","9","199","220","209.5","10.5","190.0","-16.0"
"207","12","","Dallas (DAL)","","DST13","8","206","213","209.5","3.5","192.0","-15.0"
"208","12","","Giovani Bernard","CIN","RB63","9","193","227","210.0","17.0","246.0","+38.0"
"209","12","","Ka'imi Fairbairn","HOU","K6","10","207","215","211.0","4.0","183.0","-26.0"
"210","12","","Robert Foster","BUF","WR75","6","206","218","212.0","6.0","210.0","0.0"
"211","12","","Trey Quinn","WAS","WR76","10","201","226","213.5","12.5","241.0","+30.0"
"212","12","","Rashard Higgins","CLE","WR77","7","209","222","215.5","6.5","327.0","+115.0"
"213","12","","KeeSean Johnson","ARI","WR78","12","183","249","216.0","33.0","263.0","+50.0"
"214","12","","Zay Jones","BUF","WR79","6","199","233","216.0","17.0","197.0","-17.0"
"215","12","","Ryquell Armstead","JAC","RB64","10","213","223","218.0","5.0","252.0","+37.0"
"216","12","","Mason Crosby","GB","K7","11","214","222","218.0","4.0","219.0","+3.0"
"217","12","","Paul Richardson","WAS","WR80","10","170","267","218.5","48.5","276.0","+59.0"
"218","12","","Philadelphia (PHI)","","DST14","10","216","226","221.0","5.0","200.0","-18.0"
"219","12","","Andy Isabella","ARI","WR81","12","197","250","223.5","26.5","231.0","+12.0"
"220","12","","Randall Cobb","DAL","WR82","8","194","255","224.5","30.5","256.0","+36.0"
"221","12","","Cole Beasley","BUF","WR83","6","198","253","225.5","27.5","298.0","+77.0"
"222","12","","Seattle (SEA)","","DST15","11","221","231","226.0","5.0","245.0","+23.0"
"223","12","","Tennessee (TEN)","","DST16","11","205","251","228.0","23.0","233.0","+10.0"
"224","12","","Brett Maher","DAL","K8","8","224","236","230.0","6.0","227.0","+3.0"
"225","12","","Jake Elliott","PHI","K9","10","224","236","230.0","6.0","222.0","-3.0"
"226","12","","Darren Waller","OAK","TE26","6","197","299","248.0","51.0","325.0","+99.0"
"227","12","","Dexter Williams","GB","RB65","11","202","272","237.0","35.0","254.0","+27.0"
"228","12","","Chris Conley","JAC","WR84","10","204","287","245.5","41.5","299.0","+71.0"
"229","12","","Dwayne Haskins","WAS","QB29","10","240","242","241.0","1.0","259.0","+30.0"
"230","12","","Michael Badgley","LAC","K10","12","229","255","242.0","13.0","214.0","-16.0"
"231","12","","Indianapolis (IND)","","DST17","6","238","247","242.5","4.5","278.0","+47.0"
"232","12","","Adam Vinatieri","IND","K11","6","233","253","243.0","10.0","212.0","-20.0"
"233","13","","Joe Flacco","DEN","QB30","10","228","260","244.0","16.0","345.0","+112.0"
"234","13","","Bruce Anderson","TB","RB66","7","215","281","248.0","33.0","",""
"235","13","","Danny Amendola","DET","WR85","5","217","282","249.5","32.5","306.0","+71.0"
"236","13","","Kansas City (KC)","","DST18","12","237","254","245.5","8.5","208.0","-28.0"
"237","13","","Matt Prater","DET","K12","5","219","274","246.5","27.5","217.0","-20.0"
"238","13","","Jason Myers","SEA","K13","11","244","249","246.5","2.5","244.0","+6.0"
"239","13","","Pittsburgh (PIT)","","DST19","7","237","259","248.0","11.0","199.0","-40.0"
"240","13","","Ted Ginn","NO","WR86","9","239","258","248.5","9.5","308.0","+68.0"
"241","13","","Ryan Fitzpatrick","MIA","QB31","5","240","258","249.0","9.0","334.0","+93.0"
"242","13","","Graham Gano","CAR","K14","7","225","290","257.5","32.5","374.0","+132.0"
"243","13","","Atlanta (ATL)","","DST20","9","227","284","255.5","28.5","335.0","+92.0"
"244","13","","Eli Manning","NYG","QB32","11","229","278","253.5","24.5","312.0","+68.0"
"245","13","","Marqise Lee","JAC","WR87","10","246","257","251.5","5.5","226.0","-19.0"
"246","13","","Carolina (CAR)","","DST21","7","234","273","253.5","19.5","271.0","+25.0"
"247","13","","Robbie Gould","SF","K15","4","242","265","253.5","11.5","195.0","-52.0"
"248","13","","Hunter Renfrow","OAK","WR88","6","235","328","281.5","46.5","377.0","+129.0"
"249","13","","Jason Witten","DAL","TE27","8","238","294","266.0","28.0","360.0","+111.0"
"250","13","","Dan Bailey","MIN","K16","12","248","264","256.0","8.0","293.0","+43.0"
"251","13","","T.J. Yeldon","BUF","RB67","6","241","283","262.0","21.0","215.0","-36.0"
"252","13","","Josh Doctson","WAS","WR89","10","245","271","258.0","13.0","268.0","+16.0"
"253","13","","Ryan Succop","TEN","K17","11","243","302","272.5","29.5","337.0","+84.0"
"254","13","","Chris Boswell","PIT","K18","7","257","266","261.5","4.5","290.0","+36.0"
"255","13","","Josh Rosen","MIA","QB33","5","251","295","273.0","22.0","282.0","+27.0"
"256","13","","Arizona (ARI)","","DST22","12","254","333","293.5","39.5","270.0","+14.0"
"257","13","","Aldrick Rosas","NYG","K19","11","256","291","273.5","17.5","349.0","+92.0"
"258","14","","Brandon McManus","DEN","K20","10","260","285","272.5","12.5","359.0","+101.0"
"259","14","","Detroit (DET)","","DST23","5","261","339","300.0","39.0","338.0","+79.0"
"260","14","","Josh Lambo","JAC","K21","10","263","307","285.0","22.0","373.0","+113.0"
"261","14","","Steven Hauschka","BUF","K22","6","264","312","288.0","24.0","",""
"262","14","","Daniel Carlson","OAK","K23","6","265","314","289.5","24.5","367.0","+105.0"
"263","14","","Cairo Santos","TB","K24","7","266","318","292.0","26.0","",""
"264","14","","Dustin Hopkins","WAS","K25","10","267","319","293.0","26.0","",""
"265","14","","Green Bay (GB)","","DST24","11","268","297","282.5","14.5","220.0","-45.0"
"266","14","","New York (NYG)","","DST25","11","269","349","309.0","40.0","",""
"267","14","","Washington (WAS)","","DST26","10","270","329","299.5","29.5","302.0","+35.0"
"268","14","","Miami (MIA)","","DST27","5","271","350","310.5","39.5","357.0","+89.0"
"269","14","","Tampa Bay (TB)","","DST28","7","272","351","311.5","39.5","",""
""
""
