"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"74","7","","Corey Davis","TEN","WR32","11","65","89","77.0","12.0","92.0","+18.0"
"75","7","","Hunter Henry","LAC","TE6","12","73","81","77.0","4.0","70.0","-5.0"
"76","7","","David Montgomery","CHI","RB30","6","55","102","78.5","23.5","43.0","-33.0"
"77","7","","Carson Wentz","PHI","QB9","10","64","94","79.0","15.0","84.0","+7.0"
"78","7","","Marvin Jones","DET","WR33","5","79","79","79.0","0.0","88.0","+10.0"
"79","8","","David Njoku","CLE","TE7","7","80","81","80.5","0.5","94.0","+15.0"
"80","8","","Jordan Howard","PHI","RB31","10","62","102","82.0","20.0","82.0","+2.0"
"81","8","","Courtland Sutton","DEN","WR34","10","76","88","82.0","6.0","101.0","+20.0"
"82","8","","Latavius Murray","NO","RB32","9","82","82","82.0","0.0","87.0","+5.0"
"83","8","","Sterling Shepard","NYG","WR35","11","66","103","84.5","18.5","99.0","+16.0"
"84","8","","Dede Westbrook","JAC","WR36","10","76","93","84.5","8.5","102.0","+18.0"
"85","8","","Jarvis Landry","CLE","WR37","7","63","108","85.5","22.5","67.0","-18.0"
"86","8","","Tevin Coleman","SF","RB33","4","46","129","87.5","41.5","58.0","-28.0"
"87","8","","Eric Ebron","IND","TE8","6","80","97","88.5","8.5","72.0","-15.0"
"88","8","","LeSean McCoy","BUF","RB34","6","86","91","88.5","2.5","104.0","+16.0"
"89","8","","Royce Freeman","DEN","RB35","10","86","95","90.5","4.5","97.0","+8.0"
"90","8","","Jared Goff","LAR","QB10","9","92","92","92.0","0.0","91.0","+1.0"
"91","8","","Curtis Samuel","CAR","WR38","7","78","108","93.0","15.0","103.0","+12.0"
"92","8","","Will Fuller","HOU","WR39","10","85","101","93.0","8.0","75.0","-17.0"
"93","8","","Vance McDonald","PIT","TE9","7","73","114","93.5","20.5","96.0","+3.0"
"94","8","","Matt Ryan","ATL","QB11","9","77","110","93.5","16.5","71.0","-23.0"
"95","8","","Christian Kirk","ARI","WR40","12","87","103","95.0","8.0","79.0","-16.0"
"96","8","","Anthony Miller","CHI","WR41","6","89","107","98.0","9.0","131.0","+35.0"
"97","8","","Jerick McKinnon","SF","RB36","4","95","104","99.5","4.5","145.0","+48.0"
"98","8","","Marquez Valdes-Scantling","GB","WR42","11","87","113","100.0","13.0","118.0","+20.0"
"99","8","","Jameis Winston","TB","QB12","7","94","110","102.0","8.0","106.0","+7.0"
"100","8","","Larry Fitzgerald","ARI","WR43","12","93","112","102.5","9.5","100.0","0.0"
"101","9","","Keke Coutee","HOU","WR44","10","101","105","103.0","2.0","125.0","+24.0"
"102","9","","Golden Tate","NYG","WR45","11","96","111","103.5","7.5","129.0","+27.0"
"103","9","","Kalen Ballage","MIA","RB37","5","91","117","104.0","13.0","120.0","+17.0"
"104","9","","Jared Cook","NO","TE10","9","97","114","105.5","8.5","81.0","-23.0"
"105","9","","Austin Ekeler","LAC","RB38","12","83","129","106.0","23.0","78.0","-27.0"
"106","9","","Derrius Guice","WAS","RB39","10","58","157","107.5","49.5","65.0","-41.0"
"107","9","","Lamar Jackson","BAL","QB13","8","100","116","108.0","8.0","121.0","+14.0"
"108","9","","Philip Rivers","LAC","QB14","12","100","118","109.0","9.0","119.0","+11.0"
"109","9","","Ben Roethlisberger","PIT","QB15","7","98","123","110.5","12.5","110.0","+1.0"
"110","9","","Josh Allen","BUF","QB16","6","98","123","110.5","12.5","162.0","+52.0"
"111","9","","Geronimo Allison","GB","WR46","11","96","132","114.0","18.0","111.0","0.0"
"112","9","","Michael Gallup","DAL","WR47","8","99","130","114.5","15.5","161.0","+49.0"
"113","9","","John Brown","BUF","WR48","6","105","125","115.0","10.0","164.0","+51.0"
"114","9","","Jimmy Garoppolo","SF","QB17","4","115","121","118.0","3.0","141.0","+27.0"
"115","9","","Delanie Walker","TEN","TE11","11","106","131","118.5","12.5","136.0","+21.0"
"116","9","","Kenny Stills","MIA","WR49","5","99","146","122.5","23.5","178.0","+62.0"
"117","9","","Matt Breida","SF","RB40","4","109","136","122.5","13.5","123.0","+6.0"
"118","9","","Nyheim Hines","IND","RB41","6","119","127","123.0","4.0","172.0","+54.0"
"119","9","","Kyle Rudolph","MIN","TE12","12","120","126","123.0","3.0","156.0","+37.0"
"120","9","","Peyton Barber","TB","RB42","7","90","157","123.5","33.5","108.0","-12.0"
"121","9","","Trey Burton","CHI","TE13","6","120","131","125.5","5.5","149.0","+28.0"
"122","9","","Ronald Jones II","TB","RB43","7","83","170","126.5","43.5","105.0","-17.0"
"123","9","","Mark Andrews","BAL","TE14","8","106","147","126.5","20.5","153.0","+30.0"
"124","9","","Mitch Trubisky","CHI","QB18","6","115","140","127.5","12.5","147.0","+23.0"
"125","9","","Miles Sanders","PHI","RB44","10","68","188","128.0","60.0","73.0","-52.0"
"126","9","","Adrian Peterson","WAS","RB45","10","104","153","128.5","24.5","142.0","+16.0"
"127","9","","Dak Prescott","DAL","QB19","8","118","142","130.0","12.0","138.0","+11.0"
"128","9","","DeSean Jackson","PHI","WR50","10","128","132","130.0","2.0","132.0","+4.0"
"129","9","","Duke Johnson","HOU","RB46","10","124","137","130.5","6.5","139.0","+10.0"
"130","10","","Tom Brady","NE","QB20","10","121","143","132.0","11.0","117.0","-13.0"
"131","10","","Kareem Hunt","CLE","RB47","7","117","148","132.5","15.5","90.0","-41.0"
"132","10","","Jamison Crowder","NYJ","WR51","4","113","154","133.5","20.5","194.0","+62.0"
"133","10","","DaeSean Hamilton","DEN","WR52","10","112","158","135.0","23.0","196.0","+63.0"
"134","10","","Emmanuel Sanders","DEN","WR53","10","122","149","135.5","13.5","112.0","-22.0"
"135","10","","Greg Olsen","CAR","TE15","7","138","139","138.5","0.5","165.0","+30.0"
"136","10","","Austin Hooper","ATL","TE16","9","138","139","138.5","0.5","127.0","-9.0"
"137","10","","Kyler Murray","ARI","QB21","12","116","165","140.5","24.5","98.0","-39.0"
"138","10","","Chicago (CHI)","","DST1","6","141","141","141.0","0.0","95.0","-43.0"
"139","10","","Kirk Cousins","MIN","QB22","12","140","143","141.5","1.5","140.0","+1.0"
"140","10","","Dion Lewis","TEN","RB48","11","133","156","144.5","11.5","133.0","-7.0"
"141","10","","Zay Jones","BUF","WR54","6","128","166","147.0","19.0","197.0","+56.0"
"142","10","","Devin Funchess","IND","WR55","6","125","173","149.0","24.0","144.0","+2.0"
"143","10","","C.J. Anderson","DET","RB49","5","136","162","149.0","13.0","179.0","+36.0"
"144","10","","Jack Doyle","IND","TE17","6","147","152","149.5","2.5","232.0","+88.0"
"145","10","","Donte Moncrief","PIT","WR56","7","145","161","153.0","8.0","152.0","+7.0"
"146","10","","Tre'Quan Smith","NO","WR57","9","151","158","154.5","3.5","176.0","+30.0"
"147","10","","Jacksonville (JAC)","","DST2","10","155","155","155.0","0.0","134.0","-13.0"
"148","10","","Tyrell Williams","OAK","WR58","6","151","160","155.5","4.5","124.0","-24.0"
"149","10","","N'Keal Harry","NE","WR59","10","130","184","157.0","27.0","107.0","-42.0"
"150","10","","Albert Wilson","MIA","WR60","5","122","197","159.5","37.5","223.0","+73.0"
"151","10","","Chris Herndon IV","NYJ","TE18","4","126","193","159.5","33.5","202.0","+51.0"
"152","10","","Devin Singletary","BUF","RB50","6","153","167","160.0","7.0","135.0","-17.0"
"153","10","","Jamaal Williams","GB","RB51","11","159","162","160.5","1.5","188.0","+35.0"
"154","10","","Jordan Reed","WAS","TE19","10","152","171","161.5","9.5","159.0","+5.0"
"155","10","","Mohamed Sanu","ATL","WR61","9","134","191","162.5","28.5","190.0","+35.0"
"156","10","","Quincy Enunwa","NYJ","WR62","4","154","172","163.0","9.0","251.0","+95.0"
"157","10","","Sam Darnold","NYJ","QB23","4","150","180","165.0","15.0","173.0","+16.0"
"158","11","","Kenneth Dixon","BAL","RB52","8","135","196","165.5","30.5","294.0","+136.0"
"159","11","","Matthew Stafford","DET","QB24","5","142","189","165.5","23.5","189.0","+30.0"
"160","11","","Carlos Hyde","KC","RB53","12","144","188","166.0","22.0","115.0","-45.0"
"161","11","","Chris Thompson","WAS","RB54","10","137","196","166.5","29.5","185.0","+24.0"
"162","11","","Los Angeles (LAR)","","DST3","9","164","169","166.5","2.5","113.0","-49.0"
"163","11","","Minnesota (MIN)","","DST4","12","164","174","169.0","5.0","126.0","-37.0"
"164","11","","Andy Dalton","CIN","QB25","9","150","189","169.5","19.5","316.0","+152.0"
"165","11","","Dallas Goedert","PHI","TE20","10","163","178","170.5","7.5","201.0","+36.0"
"166","11","","Baltimore (BAL)","","DST5","8","169","174","171.5","2.5","130.0","-36.0"
"167","11","","Marquise Goodwin","SF","WR63","4","111","234","172.5","61.5","193.0","+26.0"
"168","11","","Marqise Lee","JAC","WR64","10","146","199","172.5","26.5","226.0","+58.0"
"169","11","","Derek Carr","OAK","QB26","6","165","180","172.5","7.5","186.0","+17.0"
"170","11","","Ito Smith","ATL","RB55","9","124","223","173.5","49.5","148.0","-22.0"
"171","11","","Jimmy Graham","GB","TE21","11","163","186","174.5","11.5","155.0","-16.0"
"172","11","","Houston (HOU)","","DST6","10","175","177","176.0","1.0","157.0","-15.0"
"173","11","","Los Angeles (LAC)","","DST7","12","175","181","178.0","3.0","151.0","-22.0"
"174","11","","Marcus Mariota","TEN","QB27","11","168","190","179.0","11.0","258.0","+84.0"
"175","11","","Cleveland (CLE)","","DST8","7","177","181","179.0","2.0","187.0","+12.0"
"176","11","","Justin Jackson","LAC","RB56","12","127","232","179.5","52.5","168.0","-8.0"
"177","11","","Greg Zuerlein","LAR","K1","9","182","182","182.0","0.0","122.0","-55.0"
"178","11","","Robert Foster","BUF","WR65","6","107","258","182.5","75.5","210.0","+32.0"
"179","11","","Mike Davis","CHI","RB57","6","156","210","183.0","27.0","237.0","+58.0"
"180","11","","Frank Gore","BUF","RB58","6","179","187","183.0","4.0","266.0","+86.0"
"181","11","","Devante Parker","MIA","WR66","5","173","199","186.0","13.0","204.0","+23.0"
"182","11","","Darrell Henderson","LAR","RB59","9","133","245","189.0","56.0","86.0","-96.0"
"183","11","","Damien Harris","NE","RB60","10","109","270","189.5","80.5","116.0","-67.0"
"184","11","","John Ross","CIN","WR67","9","183","197","190.0","7.0","273.0","+89.0"
"185","11","","Paul Richardson","WAS","WR68","10","160","228","194.0","34.0","276.0","+91.0"
"186","11","","Justin Tucker","BAL","K2","8","194","195","194.5","0.5","137.0","-49.0"
"187","11","","Harrison Butker","KC","K3","12","194","195","194.5","0.5","154.0","-33.0"
"188","11","","A.J. Brown","TEN","WR69","11","172","220","196.0","24.0","191.0","+3.0"
"189","11","","Josh Doctson","WAS","WR70","10","176","217","196.5","20.5","268.0","+79.0"
"190","11","","D.K. Metcalf","SEA","WR71","11","161","233","197.0","36.0","109.0","-81.0"
"191","11","","David Moore","SEA","WR72","11","192","202","197.0","5.0","283.0","+92.0"
"192","11","","Gus Edwards","BAL","RB61","8","119","276","197.5","78.5","216.0","+24.0"
"193","11","","James Washington","PIT","WR73","7","145","252","198.5","53.5","114.0","-79.0"
"194","11","","New Orleans (NO)","","DST9","9","200","200","200.0","0.0","184.0","-10.0"
"195","11","","Stephen Gostkowski","NE","K4","10","203","203","203.0","0.0","166.0","-29.0"
"196","12","","Nick Foles","JAC","QB28","10","168","240","204.0","36.0","198.0","+2.0"
"197","12","","Antonio Callaway","CLE","WR74","7","176","233","204.5","28.5","206.0","+9.0"
"198","12","","Giovani Bernard","CIN","RB62","9","187","223","205.0","18.0","246.0","+48.0"
"199","12","","Buffalo (BUF)","","DST10","6","204","208","206.0","2.0","171.0","-28.0"
"200","12","","Denver (DEN)","","DST11","10","204","208","206.0","2.0","182.0","-18.0"
"201","12","","Jalen Richard","OAK","RB63","6","167","246","206.5","39.5","229.0","+28.0"
"202","12","","Theo Riddick","DEN","RB64","10","170","245","207.5","37.5","265.0","+63.0"
"203","12","","Andy Isabella","ARI","WR75","12","198","220","209.0","11.0","231.0","+28.0"
"204","12","","Nelson Agholor","PHI","WR76","10","202","218","210.0","8.0","235.0","+31.0"
"205","12","","Randall Cobb","DAL","WR77","8","209","218","213.5","4.5","256.0","+51.0"
"206","12","","Dallas (DAL)","","DST12","8","213","214","213.5","0.5","192.0","-14.0"
"207","12","","Seattle (SEA)","","DST13","11","214","216","215.0","1.0","245.0","+38.0"
"208","12","","Tyler Eifert","CIN","TE22","9","185","247","216.0","31.0","280.0","+72.0"
"209","12","","Mike Gesicki","MIA","TE23","5","185","248","216.5","31.5","243.0","+34.0"
"210","12","","Ka'imi Fairbairn","HOU","K5","10","215","221","218.0","3.0","183.0","-27.0"
"211","12","","Wil Lutz","NO","K6","9","215","221","218.0","3.0","169.0","-42.0"
"212","12","","Taylor Gabriel","CHI","WR78","6","184","257","220.5","36.5","295.0","+83.0"
"213","12","","Keelan Cole","JAC","WR79","10","198","243","220.5","22.5","343.0","+130.0"
"214","12","","Mason Crosby","GB","K7","11","222","222","222.0","0.0","219.0","+5.0"
"215","12","","Marquise Brown","BAL","WR80","8","183","262","222.5","39.5","163.0","-52.0"
"216","12","","Cole Beasley","BUF","WR81","6","207","239","223.0","16.0","298.0","+82.0"
"217","12","","Philadelphia (PHI)","","DST14","10","216","231","223.5","7.5","200.0","-17.0"
"218","12","","Eli Manning","NYG","QB29","11","190","260","225.0","35.0","312.0","+94.0"
"219","12","","New England (NE)","","DST15","10","213","237","225.0","12.0","177.0","-42.0"
"220","12","","Parris Campbell","IND","WR82","6","217","234","225.5","8.5","146.0","-74.0"
"221","12","","Alexander Mattison","MIN","RB65","12","135","317","226.0","91.0","150.0","-71.0"
"222","12","","Hayden Hurst","BAL","TE24","8","205","248","226.5","21.5","272.0","+50.0"
"223","12","","Brett Maher","DAL","K8","8","229","229","229.0","0.0","227.0","+4.0"
"224","12","","Matt Prater","DET","K9","5","224","235","229.5","5.5","217.0","-7.0"
"225","12","","Jake Elliott","PHI","K10","10","224","235","229.5","5.5","222.0","-3.0"
"226","12","","Elijah McGuire","NYJ","RB66","4","159","301","230.0","71.0","249.0","+23.0"
"227","12","","Pittsburgh (PIT)","","DST16","7","231","238","234.5","3.5","199.0","-28.0"
"228","12","","Trey Quinn","WAS","WR83","10","192","279","235.5","43.5","241.0","+13.0"
"229","12","","Chase Edmonds","ARI","RB67","12","227","244","235.5","8.5","255.0","+26.0"
"230","12","","Robbie Gould","SF","K11","4","236","236","236.0","0.0","195.0","-35.0"
"231","12","","Adam Humphries","TEN","WR84","11","134","370","252.0","118.0","209.0","-22.0"
"232","12","","D'Onta Foreman","IND","RB68","6","201","272","236.5","35.5","158.0","-74.0"
"233","12","","Willie Snead","BAL","WR85","8","226","250","238.0","12.0","301.0","+68.0"
"234","12","","Gerald Everett","LAR","TE25","9","186","298","242.0","56.0","286.0","+52.0"
"235","12","","Joe Flacco","DEN","QB30","10","242","242","242.0","0.0","345.0","+110.0"
"236","13","","Ryan Grant","OAK","WR86","6","206","282","244.0","38.0","",""
"237","13","","Malcolm Brown","LAR","RB69","9","225","263","244.0","19.0","205.0","-32.0"
"238","13","","Tennessee (TEN)","","DST17","11","237","251","244.0","7.0","233.0","-5.0"
"239","13","","Ted Ginn","NO","WR87","9","209","280","244.5","35.5","308.0","+69.0"
"240","13","","Jaylen Samuels","PIT","RB70","7","219","270","244.5","25.5","143.0","-97.0"
"241","13","","Kansas City (KC)","","DST18","12","238","251","244.5","6.5","208.0","-33.0"
"242","13","","Alfred Blue","JAC","RB71","10","232","261","246.5","14.5","287.0","+45.0"
"243","13","","Danny Amendola","DET","WR88","5","239","255","247.0","8.0","306.0","+63.0"
"244","13","","Michael Badgley","LAC","K12","12","249","249","249.0","0.0","214.0","-30.0"
"245","13","","Equanimeous St. Brown","GB","WR89","11","212","288","250.0","38.0","285.0","+40.0"
"246","13","","Justice Hill","BAL","RB72","8","219","283","251.0","32.0","160.0","-86.0"
"247","13","","Deebo Samuel","SF","WR90","4","250","257","253.5","3.5","167.0","-80.0"
"248","13","","Indianapolis (IND)","","DST19","6","254","254","254.0","0.0","278.0","+30.0"
"249","13","","Taywan Taylor","TEN","WR91","11","207","304","255.5","48.5","269.0","+20.0"
"250","13","","D.J. Chark","JAC","WR92","10","226","286","256.0","30.0","260.0","+10.0"
"251","13","","Phillip Dorsett","NE","WR93","10","255","258","256.5","1.5","341.0","+90.0"
"252","13","","Cameron Brate","TB","TE26","7","211","303","257.0","46.0","240.0","-12.0"
"253","13","","Adam Vinatieri","IND","K13","6","253","264","258.5","5.5","212.0","-41.0"
"254","13","","Jason Myers","SEA","K14","11","253","264","258.5","5.5","244.0","-10.0"
"255","13","","Ryan Fitzpatrick","MIA","QB31","5","240","278","259.0","19.0","334.0","+79.0"
"256","13","","Keith Kirkwood","NO","WR94","9","243","288","265.5","22.5","",""
"257","13","","Chris Conley","JAC","WR95","10","252","279","265.5","13.5","299.0","+42.0"
"258","13","","Ian Thomas","CAR","TE27","7","193","357","275.0","82.0","267.0","+9.0"
"259","13","","Doug Martin","OAK","RB73","6","261","276","268.5","7.5","323.0","+64.0"
"260","13","","Graham Gano","CAR","K15","7","265","274","269.5","4.5","374.0","+114.0"
"261","13","","Aldrick Rosas","NYG","K16","11","265","274","269.5","4.5","349.0","+88.0"
"262","13","","T.J. Yeldon","BUF","RB74","6","244","300","272.0","28.0","215.0","-47.0"
"263","13","","Josh Reynolds","LAR","WR96","9","206","356","281.0","75.0","257.0","-6.0"
"264","13","","Carolina (CAR)","","DST20","7","273","273","273.0","0.0","271.0","+7.0"
"265","13","","Dan Bailey","MIN","K17","12","266","285","275.5","9.5","293.0","+28.0"
"266","13","","Noah Fant","DEN","TE28","10","259","294","276.5","17.5","175.0","-91.0"
"267","13","","T.J. Hockenson","DET","TE29","5","259","294","276.5","17.5","128.0","-139.0"
"268","13","","Dwayne Haskins","WAS","QB32","10","260","296","278.0","18.0","259.0","-9.0"
"269","13","","Hakeem Butler","ARI","WR97","12","282","286","284.0","2.0","225.0","-44.0"
"270","13","","Atlanta (ATL)","","DST21","9","284","284","284.0","0.0","335.0","+65.0"
"271","14","","J.J. Arcega-Whiteside","PHI","WR98","10","267","304","285.5","18.5","221.0","-50.0"
"272","14","","Case Keenum","WAS","QB33","10","278","295","286.5","8.5","315.0","+43.0"
"273","14","","Zach Zenner","DET","RB75","5","246","328","287.0","41.0","300.0","+27.0"
"274","14","","Ryan Succop","TEN","K18","11","285","289","287.0","2.0","337.0","+63.0"
"275","14","","Steven Hauschka","BUF","K19","6","266","312","289.0","23.0","",""
"276","14","","Brandon McManus","DEN","K20","10","290","290","290.0","0.0","359.0","+83.0"
"277","14","","Josh Rosen","MIA","QB34","5","292","292","292.0","0.0","282.0","+5.0"
"278","14","","Ty Montgomery","NYJ","RB76","4","268","319","293.5","25.5","311.0","+33.0"
"279","14","","Chris Hogan","CAR","WR99","7","271","321","296.0","25.0","310.0","+31.0"
"280","14","","Rashard Higgins","CLE","WR100","7","277","315","296.0","19.0","327.0","+47.0"
"281","14","","Josh Lambo","JAC","K21","10","291","302","296.5","5.5","373.0","+92.0"
"282","14","","Ricky Seals-Jones","ARI","TE30","12","298","299","298.5","0.5","296.0","+14.0"
"283","14","","Giorgio Tavecchio","ATL","K22","9","291","307","299.0","8.0","230.0","-53.0"
"284","14","","Chris Boswell","PIT","K23","7","289","311","300.0","11.0","290.0","+6.0"
"285","14","","Green Bay (GB)","","DST22","11","297","305","301.0","4.0","220.0","-65.0"
"286","14","","New York (NYJ)","","DST23","4","297","305","301.0","4.0","326.0","+40.0"
"287","14","","Mecole Hardman","KC","WR101","12","267","342","304.5","37.5","170.0","-117.0"
"288","14","","Ryan Tannehill","TEN","QB35","11","295","313","304.0","9.0","361.0","+73.0"
"289","14","","Nick Vannett","SEA","TE31","11","299","310","304.5","5.5","353.0","+64.0"
"290","14","","John Kelly","LAR","RB77","9","272","358","315.0","43.0","",""
"291","14","","Benny Snell Jr.","PIT","RB78","7","281","331","306.0","25.0","275.0","-16.0"
"292","14","","Greg Joseph","CLE","K24","7","302","310","306.0","4.0","242.0","-50.0"
"293","14","","Breshad Perriman","TB","WR102","7","280","348","314.0","34.0","313.0","+20.0"
"294","14","","Cameron Artis-Payne","CAR","RB79","7","311","316","313.5","2.5","347.0","+53.0"
"295","14","","Daniel Carlson","OAK","K25","6","314","314","314.0","0.0","367.0","+72.0"
"296","14","","Cairo Santos","TB","K26","7","313","318","315.5","2.5","",""
"297","14","","Chandler Catanzaro","FA","K27","","315","319","317.0","2.0","234.0","-63.0"
"298","14","","Wayne Gallman","NYG","RB80","11","309","330","319.5","10.5","358.0","+60.0"
"299","15","","Jonnu Smith","TEN","TE32","11","303","366","334.5","31.5","381.0","+82.0"
"300","15","","Charles Clay","ARI","TE33","12","308","354","331.0","23.0","",""
"301","15","","Arizona (ARI)","","DST24","12","318","329","323.5","5.5","270.0","-31.0"
"302","15","","Ryquell Armstead","JAC","RB81","10","317","332","324.5","7.5","252.0","-50.0"
