"Rank","Tier","WSID","Overall","Team","Pos","Bye","Best","Worst","Avg","Std Dev","ADP","vs. ADP"
"58","7","","Andrew Luck","IND","QB4","6","58","67","62.5","4.5","59.0","+1.0"
"59","7","","Tarik Cohen","CHI","RB25","6","58","68","63.0","5.0","64.0","+5.0"
"60","7","","Rashaad Penny","SEA","RB26","11","46","83","64.5","18.5","77.0","+17.0"
"61","7","","Tevin Coleman","SF","RB27","4","47","82","64.5","17.5","58.0","-3.0"
"62","7","","Jarvis Landry","CLE","WR27","7","48","83","65.5","17.5","67.0","+5.0"
"63","7","","Tyler Boyd","CIN","WR28","9","52","80","66.0","14.0","57.0","-6.0"
"64","7","","Baker Mayfield","CLE","QB5","7","64","71","67.5","3.5","62.0","-2.0"
"65","7","","Will Fuller","HOU","WR29","10","61","76","68.5","7.5","75.0","+10.0"
"66","7","","Mark Ingram","BAL","RB28","8","48","90","69.0","21.0","46.0","-20.0"
"67","7","","Drew Brees","NO","QB6","9","63","77","70.0","7.0","83.0","+16.0"
"68","7","","Matt Ryan","ATL","QB7","9","59","82","70.5","11.5","71.0","+3.0"
"69","7","","Tyreek Hill","KC","WR30","12","21","121","71.0","50.0","17.0","-52.0"
"70","7","","Damien Williams","KC","RB29","12","36","106","71.0","35.0","25.0","-45.0"
"71","7","","Cam Newton","CAR","QB8","7","72","76","74.0","2.0","93.0","+22.0"
"72","7","","Mike Williams","LAC","WR31","12","74","74","74.0","0.0","61.0","-11.0"
"73","7","","Royce Freeman","DEN","RB30","10","55","95","75.0","20.0","97.0","+24.0"
"74","7","","LeSean McCoy","BUF","RB31","6","59","91","75.0","16.0","104.0","+30.0"
"75","7","","Latavius Murray","NO","RB32","9","56","97","76.5","20.5","87.0","+12.0"
"76","7","","Sammy Watkins","KC","WR32","12","65","90","77.5","12.5","85.0","+9.0"
"77","7","","Hunter Henry","LAC","TE5","12","69","89","79.0","10.0","70.0","-7.0"
"78","7","","Carson Wentz","PHI","QB9","10","60","100","80.0","20.0","84.0","+6.0"
"79","7","","Jared Cook","NO","TE6","9","73","88","80.5","7.5","81.0","+2.0"
"80","8","","Robby Anderson","NYJ","WR33","4","81","85","83.0","2.0","74.0","-6.0"
"81","8","","Marvin Jones","DET","WR34","5","66","101","83.5","17.5","88.0","+7.0"
"82","8","","James White","NE","RB33","10","71","96","83.5","12.5","68.0","-14.0"
"83","8","","Miles Sanders","PHI","RB34","10","67","102","84.5","17.5","73.0","-10.0"
"84","8","","Russell Wilson","SEA","QB10","11","75","94","84.5","9.5","89.0","+5.0"
"85","8","","Christian Kirk","ARI","WR35","12","84","88","86.0","2.0","79.0","-6.0"
"86","8","","Golden Tate","NYG","WR36","11","85","87","86.0","1.0","129.0","+43.0"
"87","8","","Dante Pettis","SF","WR37","4","86","89","87.5","1.5","80.0","-7.0"
"88","8","","N'Keal Harry","NE","WR38","10","38","141","89.5","51.5","107.0","+19.0"
"89","8","","Jameis Winston","TB","QB11","7","84","98","91.0","7.0","106.0","+17.0"
"90","8","","Courtland Sutton","DEN","WR39","10","78","113","95.5","17.5","101.0","+11.0"
"91","8","","Jordan Howard","PHI","RB35","10","70","129","99.5","29.5","82.0","-9.0"
"92","8","","Eric Ebron","IND","TE7","6","87","114","100.5","13.5","72.0","-20.0"
"93","8","","Larry Fitzgerald","ARI","WR40","12","78","124","101.0","23.0","100.0","+7.0"
"94","8","","Evan Engram","NYG","TE8","11","80","122","101.0","21.0","63.0","-31.0"
"95","8","","Ronald Jones II","TB","RB36","7","94","109","101.5","7.5","105.0","+10.0"
"96","8","","DaeSean Hamilton","DEN","WR41","10","93","112","102.5","9.5","196.0","+100.0"
"97","8","","Sterling Shepard","NYG","WR42","11","79","132","105.5","26.5","99.0","+2.0"
"98","8","","Kenyan Drake","MIA","RB37","5","86","127","106.5","20.5","55.0","-43.0"
"99","9","","David Njoku","CLE","TE9","7","81","136","108.5","27.5","94.0","-5.0"
"100","9","","Emmanuel Sanders","DEN","WR43","10","105","113","109.0","4.0","112.0","+12.0"
"101","9","","Lamar Jackson","BAL","QB12","8","103","118","110.5","7.5","121.0","+20.0"
"102","9","","Kyler Murray","ARI","QB13","12","110","111","110.5","0.5","98.0","-4.0"
"103","9","","Lamar Miller","HOU","RB38","10","62","169","115.5","53.5","60.0","-43.0"
"104","9","","Jared Goff","LAR","QB14","9","92","140","116.0","24.0","91.0","-13.0"
"105","9","","Anthony Miller","CHI","WR44","6","93","142","117.5","24.5","131.0","+26.0"
"106","9","","Ben Roethlisberger","PIT","QB15","7","115","120","117.5","2.5","110.0","+4.0"
"107","9","","Kirk Cousins","MIN","QB16","12","115","120","117.5","2.5","140.0","+33.0"
"108","9","","Dak Prescott","DAL","QB17","8","98","138","118.0","20.0","138.0","+30.0"
"109","9","","DeSean Jackson","PHI","WR45","10","110","127","118.5","8.5","132.0","+23.0"
"110","9","","Josh Allen","BUF","QB18","6","117","122","119.5","2.5","162.0","+52.0"
"111","9","","Adrian Peterson","WAS","RB39","10","108","132","120.0","12.0","142.0","+31.0"
"112","9","","Marquez Valdes-Scantling","GB","WR46","11","112","129","120.5","8.5","118.0","+6.0"
"113","9","","Jerick McKinnon","SF","RB40","4","68","255","161.5","93.5","145.0","+32.0"
"114","9","","Jimmy Garoppolo","SF","QB19","4","104","139","121.5","17.5","141.0","+27.0"
"115","9","","Darrell Henderson","LAR","RB41","9","116","128","122.0","6.0","86.0","-29.0"
"116","9","","Delanie Walker","TEN","TE10","11","121","125","123.0","2.0","136.0","+20.0"
"117","9","","John Brown","BUF","WR47","6","107","142","124.5","17.5","164.0","+47.0"
"118","9","","Philip Rivers","LAC","QB20","12","114","137","125.5","11.5","119.0","+1.0"
"119","9","","Mitch Trubisky","CHI","QB21","6","116","139","127.5","11.5","147.0","+28.0"
"120","9","","Geronimo Allison","GB","WR48","11","111","145","128.0","17.0","111.0","-9.0"
"121","9","","Curtis Samuel","CAR","WR49","7","96","163","129.5","33.5","103.0","-18.0"
"122","9","","Austin Ekeler","LAC","RB42","12","126","134","130.0","4.0","78.0","-44.0"
"123","9","","Jordan Reed","WAS","TE11","10","126","136","131.0","5.0","159.0","+36.0"
"124","10","","Duke Johnson","HOU","RB43","10","119","144","131.5","12.5","139.0","+15.0"
"125","10","","Robert Foster","BUF","WR50","6","107","162","134.5","27.5","210.0","+85.0"
"126","10","","Dede Westbrook","JAC","WR51","10","103","167","135.0","32.0","102.0","-24.0"
"127","10","","Greg Olsen","CAR","TE12","7","124","147","135.5","11.5","165.0","+38.0"
"128","10","","Jack Doyle","IND","TE13","6","97","244","170.5","73.5","232.0","+104.0"
"129","10","","Keke Coutee","HOU","WR52","10","99","173","136.0","37.0","125.0","-4.0"
"130","10","","Matthew Stafford","DET","QB22","5","119","153","136.0","17.0","189.0","+59.0"
"131","10","","Jimmy Graham","GB","TE14","11","130","143","136.5","6.5","155.0","+24.0"
"132","10","","Matt Breida","SF","RB44","4","104","170","137.0","33.0","123.0","-9.0"
"133","10","","Austin Hooper","ATL","TE15","9","106","168","137.0","31.0","127.0","-6.0"
"134","10","","Dion Lewis","TEN","RB45","11","117","157","137.0","20.0","133.0","-1.0"
"135","10","","Tyrell Williams","OAK","WR53","6","128","146","137.0","9.0","124.0","-11.0"
"136","10","","Marquise Goodwin","SF","WR54","4","101","182","141.5","40.5","193.0","+57.0"
"137","10","","Vance McDonald","PIT","TE16","7","130","148","139.0","9.0","96.0","-41.0"
"138","10","","Michael Gallup","DAL","WR55","8","105","177","141.0","36.0","161.0","+23.0"
"139","10","","Jamison Crowder","NYJ","WR56","4","108","213","160.5","52.5","194.0","+55.0"
"140","10","","Mark Andrews","BAL","TE17","8","143","150","146.5","3.5","153.0","+13.0"
"141","10","","Devin Funchess","IND","WR57","6","133","161","147.0","14.0","144.0","+3.0"
"142","10","","Trey Burton","CHI","TE18","6","135","160","147.5","12.5","149.0","+7.0"
"143","10","","Tom Brady","NE","QB23","10","140","155","147.5","7.5","117.0","-26.0"
"144","10","","Nyheim Hines","IND","RB46","6","123","220","171.5","48.5","172.0","+28.0"
"145","10","","Derek Carr","OAK","QB24","6","145","158","151.5","6.5","186.0","+41.0"
"146","11","","Tre'Quan Smith","NO","WR58","9","131","179","155.0","24.0","176.0","+30.0"
"147","11","","Albert Wilson","MIA","WR59","5","148","200","174.0","26.0","223.0","+76.0"
"148","11","","Sam Darnold","NYJ","QB25","4","152","171","161.5","9.5","173.0","+25.0"
"149","11","","Dallas Goedert","PHI","TE19","10","155","214","184.5","29.5","201.0","+52.0"
""
""
