"","name","points","pos","rd1","rd2","rd3","rd4","rd5","rd6","rd7","rd8","rd9","rd10","rd11","rd12","rd13","rd14"
"12","DAK PRESCOTT",277.228,2,5.32991419523959e-05,0.000168780616182587,0.000266495709761979,0.00038197718399217,0.00110594001913422,0.0133100788305637,0.0375137080558155,0.122368656774389,0.29116692511405,0.562012292137429,0.866810409974793,0.951667555491187,0.977612828074552,"0.982366497300517"
"13","SAQUON BARKLEY",276.31225,3,1.00211490366349,1.00479531062636,1.00615371191451,1.00835351771196,1.01020168686123,1.01238916180732,1.01366595570855,1.01606161902985,1.01828380231235,1.02047630080851,1.02231287252043,1.02433365019628,1.02635110018136,"1.02874887968758"
"14","JARED GOFF",274.5375,2,4.83241861053818e-05,0.000153026589333709,0.000241620930526909,0.000357715534012381,0.00278674055712412,0.0330883545620771,0.132824402326456,0.368864852286528,0.659541596974673,0.867748015146881,0.958697749054838,0.974243002901802,0.98595169347261,"0.999329553183581"
"15","JAMEIS WINSTON",273.8962,2,5.49219847768238e-05,0.000173919618459942,0.000274609923884119,0.00140502292247827,0.0124011157903392,0.0507840086771582,0.157637331132368,0.383383697830842,0.63649910670566,0.84038834344124,0.950677170767527,0.980391306685278,0.998352740252802,"1.00126159886403"
"16","LAMAR JACKSON",270.0036,2,8.81916019950332e-05,0.000279273406317605,0.000440958009975166,0.000632039814297738,0.00371152450190224,0.0252139522389764,0.0557669689134932,0.0946519101174877,0.198598859420698,0.413873708781518,0.757066417366583,0.832499114080232,0.9107429247372,"0.952773023537375"
"17","TOM BRADY",269.3104,2,4.9747634836163e-05,0.000157534176981183,0.000248738174180815,0.000356524716325835,0.000447728713525467,0.00290244694023326,0.0140365666739651,0.0413674793941516,0.0677833170103513,0.152807812821648,0.35514918174447,0.57578475153672,0.850171714272408,"0.942743311870848"
"18","KIRK COUSINS",265.078,2,6.14984637687332e-05,0.000194745135267655,0.000307492318843666,0.000472087028294621,0.00266086269350907,0.0190156068020256,0.0431361456221219,0.0859211963739775,0.17410534441869,0.339233998237204,0.523967251592882,0.728614082652675,0.901983935556506,"0.975684560841534"
"19","JIMMY GAROPPOLO",263.8939,2,6.04281275497641e-05,0.00019135573724092,0.00030214063774882,0.000433068247439976,0.00087035006326252,0.0127788197072586,0.0232631425966113,0.0462650056282195,0.0835258699737139,0.151372287811224,0.297452836220646,0.530918497669963,0.849615166670252,"0.934888675281483"
"20","MITCH TRUBISKY",260.89325,2,8.07733087011286e-05,0.000255782144220241,0.000403866543505643,0.000578875379024755,0.000790977592188093,0.0158005340729787,0.0372693849053631,0.0558488401766792,0.0932974310454809,0.281101451152826,0.671666694133987,0.806905170539943,0.933243748122115,"0.962174767940612"
"21","PHILIP RIVERS",260.278,2,6.70347215431737e-05,0.00021227661822005,0.000335173607715869,0.000480415504392745,0.000614530547254621,0.00903916951745147,0.0357956963621708,0.0886460322629145,0.243883177368468,0.562951138413979,0.822554112325193,0.902866281575332,0.955034105508781,"0.975579746586205"
"22","JOSH ALLEN",256.0915,2,4.80269210312641e-05,0.000152085249932336,0.00024013460515632,0.000349596683778437,0.00229031416690174,0.0126121404199312,0.0266551772227111,0.0396349439575628,0.0878477488001815,0.191062932674799,0.346694660246068,0.584736339496555,0.863056796528573,"0.938654717001362"
"23","CHRISTIAN MCCAFFREY",252.726,3,0.995370412962154,1.00201907612743,1.00328915917762,1.0048695290063,1.00607290322049,1.00770343613305,1.00902746322586,1.01051580271723,1.01186883456038,1.01341885080098,1.01490086894248,1.01625407190307,1.01781700648875,"1.01911839888595"
"24","EZEKIEL ELLIOTT",248.0965,3,0.917725247908285,0.97032486026265,0.975023875883655,0.985784963219342,0.991031867102823,0.992065285876222,0.992897296704367,0.993924926656895,0.994772212224957,0.995791820598207,0.996652265909251,0.99774875374656,0.998503109439969,"0.999546177284046"
"25","ALVIN KAMARA",246.2415,3,0.960741706217902,1.00220042549586,1.0039835211926,1.00622070364305,1.00811637918054,1.01029102383083,1.01212526959374,1.01392834181953,1.01622141586026,1.01836441536421,1.02027272911327,1.02243833194775,1.02426935502245,"1.02662741807529"
"26","KYLER MURRAY",244.2485,2,5.22872617005027e-05,0.000165576328718259,0.000261436308502514,0.000427957207674641,0.00472054607822963,0.0496323800453843,0.132904139254495,0.260728723379932,0.449721106258634,0.696631706017453,0.831190489446749,0.890755701656004,0.942790974174756,"0.970520717947629"
"27","DEREK CARR",232.2425,2,4.34890677378394e-05,0.000137715381169825,0.000217445338689197,0.000311671652121182,0.000391401609640555,0.001242793934692,0.00664314080564196,0.0141601413585861,0.0267535781162644,0.0477060584318297,0.0702668535109978,0.125703427688388,0.227676153960896,"0.435185471015342"
"28","MATTHEW STAFFORD",226.0023,2,9.40565613141429e-05,0.000297845777494786,0.000470282806570714,0.000674072022751357,0.000846509051827286,0.00105029826800793,0.00133797938908204,0.0100007095279588,0.0288611313626701,0.0488592611664314,0.0852304737151856,0.173144782317824,0.356552497986513,"0.590207859945869"
"29","ANDY DALTON",223.2374,2,7.97727022783373e-05,0.000252613557214735,0.000398863511391686,0.000571704366328084,0.000717954320505036,0.000890795175441433,0.00103704512961838,0.00164497576823073,0.0111817804469126,0.0309975116245795,0.0771447683734326,0.101407561589666,0.139817592996639,"0.244748641109684"
"30","JAMES CONNER",222.043,3,0.202108089277929,0.847346328508195,0.968187736668313,0.986783742219694,0.991646709781358,0.996834654257592,0.997117697405456,0.997382706824195,0.997848815569923,0.997902214871286,0.998141434284973,0.99842057563445,0.998643015331219,"0.998945081756333"
"31","NICK FOLES",217.89985,2,0.000102778236334104,0.000325464415057996,0.000513891181670519,0.000736577360394411,0.000925004127006935,0.00114769030573083,0.00133611707234335,0.00156905132504233,0.0103214430978704,0.0200571226992154,0.0359570531855785,0.0645296300276508,0.0776585305414675,"0.103802464890572"
"32","MARCUS MARIOTA",215.7746,2,6.46181753983331e-05,0.000204624222094722,0.000323090876991666,0.000463096923688054,0.000581563578584998,0.000721569625281386,0.00084003628017833,0.000980042326874719,0.00158891355499534,0.0160780192454804,0.0265739514288405,0.0434890293004909,0.0822515439132084,"0.146760439943641"
"33","SAM DARNOLD",215.7495,2,6.1666414385361e-05,0.000195276978886977,0.000308332071926805,0.000441942636428421,0.000554997729468249,0.000688608293969865,0.00117306434705763,0.0105134063663507,0.0285250016141239,0.0523178194111754,0.0812913308567711,0.16014417447184,0.336251087813221,"0.575152744293187"
"34","TODD GURLEY",215.648,3,0.0927514035489955,0.637148803168455,0.839088889726199,0.917079065889009,0.96801950239935,0.968157879643179,0.976515228489325,0.978102128746493,0.978152322573105,0.984284847053787,0.988193398229268,0.988384616594777,0.988577813536148,"0.988662611849099"
"35","LE'VEON BELL",213.31075,3,0.1091856534716,0.8334114885905,0.944347527067586,0.999675757642145,1.000997022668,1.00138747591835,1.00167110484263,1.00202018705446,1.00230061913826,1.00265922591559,1.00298009675515,1.00334530044861,1.00359942079492,"1.00394811524488"
"36","DAVID JOHNSON",210.0345,3,0.604297369715699,0.971535330365383,1.00116985078345,1.00237774871518,1.00266548612542,1.00443090403433,1.00534411030197,1.00580718201245,1.00744185702477,1.00849782031873,1.00942726091641,1.01055003395439,1.01146202859547,"1.01256115473569"
"37","DALVIN COOK",206.9255,3,0.0293155337085976,0.59460379596728,0.939204825729095,0.985982873390905,1.00113467739797,1.00156045873563,1.00179584354095,1.0023772123724,1.00279943764778,1.00318510042018,1.00350830453893,1.00389809170029,1.00436039401565,"1.00504742196929"
"38","JOE MIXON",205.96375,3,0.135295650635363,0.905232574375533,0.974215325453614,0.999539153666032,1.00086554776408,1.00113935346666,1.00153224186228,1.00182630847471,1.00221095120437,1.00250119794497,1.00287800433143,1.00318320957272,1.00346457220758,"1.00378169574166"
"39","DAVANTE ADAMS",205.82475,5,0.073228508641352,0.990150316001361,1.00119501470138,1.00177204349891,1.00225075894354,1.00286231518827,1.00335089889194,1.00400582240218,1.00447833362572,1.00503382380658,1.00547822674416,1.00606059592037,1.00659269972224,"1.00716059041677"
"40","JULIO JONES",204.77975,5,0.0102373838215482,0.934282995041619,0.998694362284474,1.00172395673675,1.00233167573133,1.00312388740924,1.00347049680011,1.00421788946752,1.00481813590349,1.00543138548645,1.00600225072197,1.00702181758996,1.00728490106433,"1.00796647684665"
"41","MELVIN GORDON",203.2055,3,0.122403310429855,0.503475721137532,0.714705230399704,0.872626932558321,0.915305616492255,0.926185704914751,0.935015150525738,0.947569248809193,0.953511592760735,0.953976311011024,0.954007457970673,0.954142374756069,0.954222956380245,"0.954342762947875"
"42","DEANDRE HOPKINS",202.86475,5,0.0781707202257228,0.99602095821008,1.00193864986875,1.00304351557031,1.003983270536,1.00499291174204,1.00597846756509,1.00708863986653,1.00801126379032,1.00913650779363,1.00997247942142,1.01095561684739,1.01204164308635,"1.01316061948797"
"43","NICK CHUBB",201.508,3,0.0517095104595631,0.806440663286626,0.93555326036983,0.990420109797379,0.995954412876826,1.00164422492759,1.00199547630917,1.002551041584,1.00297876352126,1.00350368990491,1.00405148612388,1.00462807666708,1.00504775133115,"1.0055898326378"
"44","DAMIEN WILLIAMS",201.38425,3,0.0291950517248647,0.272060721750992,0.595172990695992,0.860618574585449,0.946154955763156,0.967573638796028,0.97561982081707,0.986540906920711,0.994935138129141,0.995732319744103,0.995848807793882,0.99601371626907,0.996071486382202,"0.996237563407602"
"45","DERRICK HENRY",199.5745,3,0.00147941388233056,0.0921489370394138,0.315056313026569,0.79257116463918,0.9584886361928,0.992921962053259,1.00080451525252,1.00092745981788,1.00120969131248,1.00132146346989,1.0013179868139,1.00164630815442,1.00177001939358,"1.00194437160516"
"46","TYREEK HILL",194.0575,5,0.0180783677897057,0.532644974487648,0.821998041403122,0.88635236880261,0.907110994197174,0.926161995296007,0.93609174527527,0.958221024097527,0.969572575665612,0.978939105028509,0.990314241544805,0.990530368094899,1.00039249549476,"1.00106984996192"
"47","JUJU SMITH-SCHUSTER",193.11525,5,0.00255602820908485,0.717550916563853,0.971523795550347,1.00221010848287,1.0033872446636,1.00486898857131,1.00610269763596,1.00754508404333,1.00884038179853,1.01024243288413,1.01146681155563,1.01293224427938,1.01413496030812,"1.01565112455984"
"48","JOE FLACCO",192.30265,2,5.67535243835156e-05,0.000179719493881133,0.000283767621917578,0.000406733591415195,0.000510781719451641,0.000633747688949258,0.000737795816985703,0.000863552519740024,0.00245558770509648,0.0116623265871012,0.014988805898678,0.0151492393255076,0.015586397577276,"0.0224089426001984"
"49","LEONARD FOURNETTE",188.8545,3,0.000117767143394002,0.0594918787023079,0.382731137693572,0.877241454321389,0.968578141891055,0.991043178215789,0.991052524375007,0.99732521327991,1.00110996614106,1.00130812147071,1.00149772743402,1.00170377894549,1.00144726685674,"1.00209312719043"
"50","ANTONIO BROWN",188.84,5,0.000194128801839182,0.220032660305186,0.890920966309326,0.981166958245421,0.990099936904636,0.991257304191616,1.00093027106576,1.00155867632024,1.00186806435517,1.00222902908057,1.00254732550461,1.00291173284998,1.00324080192782,"1.00357596272192"
"51","MIKE EVANS",187.4145,5,0.000251626756083592,0.21871083226396,0.951869964294237,1.00131184390377,1.00175178368734,1.00231353691896,1.00276802340114,1.00335535452413,1.00377310287605,1.00432963705506,1.00478745080578,1.00531446158217,1.00588568139485,"1.00625305946125"
"52","AARON JONES",187.3895,3,0.00495091299278796,0.0949988904675212,0.388832747826081,0.872247975148496,0.958341868593201,1.000822381846,1.00144905066978,1.00206172792546,1.00265535368644,1.00328407594431,1.00385008554705,1.00449643694273,1.00500012545879,"1.00572989566249"
"53","ODELL BECKHAM",186.46425,5,0.0202141484536244,0.838335430486936,1.00053817442727,1.00128922935504,1.00161881206903,1.00199470028191,1.00215133992431,1.00269059245256,1.00299679332188,1.00339603349333,1.00371802660157,1.00407560173686,1.00416533823224,"1.00448790901254"
"54","RYAN FITZPATRICK",186.26075,2,3.57428725046764e-05,0.000113185762931475,0.000178714362523382,0.000256157252950181,0.000321685852542088,0.000399128742968887,0.000535274017790381,0.00143480688558919,0.0038719786899845,0.00956336422407874,0.0153115485542149,0.0209400987907444,0.0258011067453305,"0.0377973738957321"
"55","MARLON MACK",186.24625,3,0.00101911005731884,0.158422179717447,0.538787517570002,0.870801689520168,0.980852903493467,0.991580465776183,0.991167900060147,1.00042335069812,1.00101386501727,1.00119647720383,1.00134517325903,1.00152244541894,1.00161610431977,"1.00180462901737"
"56","KERRYON JOHNSON",185.85725,3,0.000829353211470227,0.05890343612438,0.295120151555743,0.761750427956003,0.964103389819836,0.997943033757158,1.00099202066027,1.00116516862071,1.00135071902079,1.00156611585419,1.00153741507055,1.00177393883601,1.00191962539904,"1.00208521793576"
"57","SONY MICHEL",183.7165,3,8.16734811567921e-05,0.0169109674405516,0.0757961640999051,0.356062596356755,0.742946342912003,0.916293127735841,0.923354657550446,0.946906287261755,0.958614461615009,0.97100135838367,0.971071580048729,0.982683886070239,1.00062959672158,"1.001204309919"
"58","MICHAEL THOMAS",183.657,5,0.00815766128458997,0.796042339174429,0.99314592610213,1.00154279967213,1.00196252309875,1.00244094892506,1.00280101217775,1.00333270584299,1.00372378242109,1.00421844280875,1.00459466498864,1.00505612475478,1.00541305469271,"1.00602348433571"
"59","ELI MANNING",183.024,2,4.08570126830625e-05,0.000129380540163031,0.000204285063415312,0.000292808590895281,0.000367713114147562,0.000456236641627531,0.000531141164879812,0.000656957501365319,0.00177043127243277,0.00805062978554037,0.0172766849843075,0.0270280355432602,0.0303258847206357,"0.0319547597267146"
"60","TRAVIS KELCE",179.792,4,0.0409873188185981,0.933708691406935,0.981433089148704,0.981445352866598,0.981454195916281,0.98213887075223,1.00144111752884,1.00196315881667,1.00216689219575,1.00240377962592,1.00297868996754,1.00338851430214,1.00375549995661,"1.0041751456617"
"61","JOSH JACOBS",176.99075,3,0.000336738813611587,0.0360200153410364,0.11628654825633,0.511073560066499,0.815768772065409,0.921181026434981,0.939943491305358,0.958229876991925,0.964071629724519,0.969697894585333,0.969685894387862,0.969694584666429,0.969738317517761,"0.984011268982372"
"62","KEENAN ALLEN",173.32425,5,0.000275164833811306,0.0109174523604397,0.728822238983211,0.999385417617709,1.00186606325983,1.00246484987007,1.00282521794647,1.00357983955853,1.00434826453839,1.00460131031704,1.00522974502785,1.00589107329193,1.00637265618948,"1.00700657155953"
"63","CHRIS CARSON",172.993,3,6.41134506986038e-05,0.00574982380622359,0.0689793934449363,0.344340429803088,0.69123079845648,0.871796898357963,0.902345550812098,0.961793103000325,0.987186019229252,1.00073790689545,1.00114665976368,1.00129006442,1.00145262187249,"1.0016047197914"
"64","DEVONTA FREEMAN",171.07875,3,0.000573572328094581,0.0546924339913982,0.234463831349389,0.848537231044126,0.985648416090993,0.991472252453509,1.00098486070894,1.00123193466365,1.00142096975168,1.0017415508567,1.00188449605285,1.00212766836316,1.00234155956673,"1.00261277404118"
"65","PHILLIP LINDSAY",169.25225,3,8.82290951593968e-05,0.00382417798585037,0.0141913898516404,0.181687988777503,0.566387854008887,0.844696559089096,0.923509558645184,0.972461400686478,0.980775282636636,0.980798789091363,0.982813481529191,1.00105075117667,1.00123131401584,"1.00148023879901"
"66","T.Y. HILTON",168.796,5,0.000202910871482831,0.0398616314909774,0.862077375323605,0.986188989657544,1.00151884053991,1.00194029987518,1.00233000042825,1.00279805067205,1.00317030544853,1.00366573521585,1.00398225320235,1.00441261735302,1.00476055711898,"1.00519390554364"
"67","ADAM THIELEN",164.9525,5,0.000179326828288782,0.00587016070814553,0.317256373577413,0.915432813510531,0.98626367155662,0.991206388592299,1.0013877007864,1.00157781402394,1.0019527976345,1.00228623909041,1.00255545268347,1.00283349596849,1.00314504712548,"1.00342914914029"
"68","LAMAR MILLER",162.4815,3,8.59208944183192e-05,0.000353358211380753,0.00928417035570662,0.0451767335808975,0.171564178220357,0.694012451174601,0.857765711882259,0.933876840526436,0.960521309061114,0.980051861631297,0.980746045495314,0.981817020995567,0.990827084495182,"1.00000712096138"
"69","BRANDIN COOKS",160.177,5,0.000114752156457619,0.0013657713408114,0.167043454263136,0.849081461827056,0.967605962683252,0.985304145046746,1.00086297307196,1.00145552412033,1.00165415579137,1.00187999524578,1.00208330307137,1.0021938450954,1.00256707781767,"1.00279083185474"
"70","JULIAN EDELMAN",159.56575,5,8.65749427258058e-05,0.0113840564342988,0.116587842162355,0.595309881187652,0.845523652116567,0.940718623293106,0.979157422441746,0.990834326697168,0.992529475160317,1.00104646116004,1.00124165716557,1.00142244646793,1.00164817825375,"1.00162599996228"
"71","KENYAN DRAKE",158.56025,3,0.000234655542455998,0.00879443547547238,0.0244174006223414,0.134900810358731,0.402844551069188,0.758422753169668,0.876392198214207,0.944094717100428,0.974125957307017,0.980541338255874,0.98366249464365,0.999168680846967,1.00095909009247,"1.0011418578887"
"72","AMARI COOPER",158.3465,5,0.000257621617367608,0.0130673537708624,0.626607040223935,0.958487246597925,0.996157972090409,1.00182708952414,1.00229994109439,1.00285347731336,1.00332030669563,1.00369466641188,1.00436356524932,1.0048991027691,1.00542037938811,"1.00595199010952"
"73","ROBERT WOODS",158.3145,5,0.000178954728034822,0.000566689972110271,0.0675354082247214,0.75111814978477,0.919284241464955,0.974488076567848,0.989031355973923,1.00178341671158,1.00208686646593,1.00228174079222,1.00296867657875,1.003324941493,1.00341461620972,"1.00400583488065"
"74","GEORGE KITTLE",156.47775,4,0.000223043172837186,0.0939452184127129,0.855739976465158,0.911492524839688,0.960550709918106,0.99123743176718,0.996050217015004,1.00155869661602,1.00193567939081,1.00238203955687,1.00272402163415,1.00321536169746,1.00357764177712,"1.0040497558164"
"75","STEFON DIGGS",153.855,5,0.000172667962956838,0.00148794847689438,0.20387782611117,0.881642039162991,0.987175428858267,0.991255890123929,1.00026400969136,1.00170544675151,1.00201868635075,1.00241018377531,1.00275524580111,1.00308860755261,1.00340017927062,"1.00377504122074"
"76","MARK INGRAM",152.95375,3,0.000126435124038082,0.019814884514588,0.0518169911115614,0.25644706619058,0.729924285421511,0.926225892296032,0.970394257120306,0.986825295447398,0.990852047284628,0.990871654587356,0.990854156457611,0.994284729887269,1.00109384611326,"1.00130052077028"
"77","ZACH ERTZ",149.32825,4,0.00119732055557903,0.0818823819644566,0.317155705226585,0.489832788615236,0.6974379185205,0.902485081056395,0.983244447977492,1.00036601538498,1.00095936885165,1.00103794501159,1.00110176634232,1.00122393954586,1.0013950282771,"1.00142305851006"
"78","COOPER KUPP",145.2055,5,8.71436533762081e-05,0.000275954902357992,0.00547380333872479,0.17634008181056,0.688921825533202,0.894001061550275,0.967951821539145,0.991043892171679,0.991119875985498,1.00065605436524,1.00131450993162,1.00154034480844,1.00173713368136,"1.00186638055943"
"79","TYLER LOCKETT",143.73,5,7.88915221688521e-05,0.00309466246315456,0.035431990399246,0.398460191218563,0.734512131656132,0.917590305756279,0.977621125466163,0.994544738914933,1.00106460232335,1.00135039263731,1.0016349068248,1.00152778847183,1.00151068765198,"1.00187031633745"
"80","KENNY GOLLADAY",143.305,5,0.000178011414259653,0.000791329029855449,0.04570142620583,0.623684531122241,0.899178361833362,0.960149955718798,0.980331019806837,0.981046257113906,0.988350630223858,1.00130018632317,1.00174962426265,1.00213854581485,1.00179416713391,"1.0028151046432"
"81","MIKE WILLIAMS",140.77575,5,5.22678759312356e-05,0.000819387526842004,0.0116463167457172,0.105222986474132,0.290840379392241,0.608858921347919,0.865196375932169,0.977180121223003,0.986049204690166,0.990618220859183,0.992006022967828,0.999958414790003,1.00102222657137,"1.00119598695071"
"82","TYLER BOYD",137.00175,5,0.000105659639814631,0.000378270532921886,0.00758646179709031,0.0782885918608078,0.273012404299732,0.598756124614109,0.839943922302583,0.956884442890758,0.976802122783642,0.987046682029283,0.990874099195719,0.991085387906244,0.991008291533986,"0.99100141891598"
"83","JORDAN HOWARD",136.196,3,0.000144615818252482,0.00045795009113286,0.000723079091262411,0.00557111384211347,0.0666912095870992,0.220011545660373,0.344177770957935,0.606308653588666,0.789983740111052,0.867741836249748,0.902589797591463,0.927527534570923,0.951410458870624,"0.979557472584971"
"84","CHRIS GODWIN",135.9775,5,0.00010333126046237,0.000558395265389288,0.0334534095387912,0.278626205661963,0.759442457785422,0.862750416403048,0.949775946661924,0.973470968287037,0.991017545310705,1.00108252962121,1.00143866581605,1.00158145564212,1.00161625738146,"1.00203070680359"
"85","ALSHON JEFFERY",133.6525,5,8.00209439582096e-05,0.000253399655867664,0.00586696231520648,0.105202901614782,0.488776608402678,0.795448783549568,0.904077597170545,0.966000288722978,0.97606623785878,0.990645180678189,0.990800198130299,0.990801100092357,0.991364396314141,"1.00086490645952"
"86","A.J. GREEN",131.5585,5,0.00208555184212768,0.0577692064807682,0.227600072326995,0.452512989780696,0.609789994378074,0.761031638959232,0.871735930053801,0.950615235989142,0.978226006584283,0.997295466907271,1.00056396612123,1.00077853478846,1.00090262064474,"1.00093255236023"
"87","JAMES WHITE",131.3935,3,9.46311813171906e-05,0.000320477731531096,0.00522047425015839,0.0592929988561494,0.156917563645342,0.345698878966841,0.554588071464598,0.784582049093621,0.916199490337421,0.975221033506289,0.981252348341732,0.987557928826493,0.988874940854242,"0.990862504922963"
"88","CALVIN RIDLEY",129.35775,5,6.83751999195741e-05,0.00117826830432732,0.0109886836073346,0.0670384086125594,0.300027932303416,0.762590395443425,0.903581883849835,0.963828866771009,0.990199823390641,1.00108888731875,1.00131962501652,1.00164050522542,1.00185810446591,"1.00218561179129"
"89","ROBBY ANDERSON",128.8155,5,4.55596694261564e-05,0.00107881736162255,0.0111812195202506,0.0826000911288434,0.239851320574095,0.520952318473025,0.788764603630291,0.952447454069012,0.984827638697066,0.990526097245317,0.990605739167017,0.990601813119238,0.990724420537971,"0.995033560029798"
"90","TEVIN COLEMAN",128.056,3,6.86379276375268e-05,0.000244669092689815,0.00646041909085975,0.0469635687951701,0.19414436213221,0.576342766201141,0.800032297435299,0.919744149765826,0.968445388799586,0.977077714739963,0.994453118185738,1.00233385730108,1.00127800317359,"1.00144767563657"
"91","DWAYNE HASKINS",128.0321,2,3.29032619097674e-05,0.000104193662714263,0.000164516309548837,0.000235806710353333,0.000296129357187907,0.000367419757992403,0.000431184657948514,0.000799798073927136,0.00219217833729795,0.00691894481460167,0.0146662723056196,0.029083420203261,0.0469247113097603,"0.0772200097127548"
"92","D.J. MOORE",127.138,5,7.24436172120089e-05,0.000231891942675591,0.006937728540474,0.0947166648855782,0.406447507089855,0.781262821173989,0.899954375243971,0.949636574923408,0.988294244032116,1.00105085658225,1.0012633912016,1.00148041280734,1.00156362729784,"1.00172177914621"
"93","PEYTON BARBER",126.8155,3,4.89818327172725e-05,0.000192488821618039,0.00102627880424859,0.00629877511716683,0.0192413627900196,0.048410319372599,0.0866615813309844,0.152040800302121,0.224799548372976,0.334554932213605,0.453965520544479,0.605786435496735,0.712425272460349,"0.803875548637816"
"94","DERRIUS GUICE",126.59725,3,5.09508905005159e-05,0.00170345124687524,0.009465928496784,0.0528877590737354,0.155762485809502,0.327620427372346,0.490586044930895,0.697761169836758,0.827543626391368,0.90641929424609,0.946652078902429,0.974022985524913,0.98540606622002,"0.99737985702561"
"95","SAMMY WATKINS",125.96125,5,4.70157667966755e-05,0.000327765519608454,0.00557515285768678,0.0410847615415513,0.127493261791789,0.318870637601791,0.562001012641982,0.837840792343017,0.934346924837685,0.966398251359492,0.976059291597824,0.980121282403941,0.980221634069693,"0.980224466766051"
"96","ALLEN ROBINSON",124.05525,5,8.60198338303865e-05,0.000272396140462891,0.00581047521350488,0.139418604592904,0.395031160655282,0.693840526548978,0.850524552122638,0.939509976083781,0.968677237532574,0.981147352337997,0.983839877515938,0.990569675882728,0.990223770727103,"0.99669626781066"
"97","LESEAN MCCOY",122.68525,3,8.00612444197752e-05,0.000253527273995955,0.000400306222098876,0.00086903793853794,0.00879683426923974,0.0503385002580314,0.122706421188963,0.338508795874946,0.545999573070657,0.712157081692359,0.81415683325982,0.890838922953314,0.930430280064262,"0.949288720251535"
"98","O.J. HOWARD",122.50725,4,0.00293905589864494,0.0791505977412715,0.266685134702051,0.420663888871476,0.565517475528313,0.769538221483766,0.913132743889253,0.983735115108718,0.990256196484925,0.992174478338281,0.997499030275194,1.00092669579093,1.00065052555907,"1.00075363760935"
"99","EVAN ENGRAM",122.0755,4,7.89057704664317e-05,0.0114072927382929,0.0446687666715351,0.0647591237410371,0.143307377267355,0.338001862154445,0.760724412389281,0.942063879630645,0.965531581906767,0.987959973604892,0.999633335566771,1.00110910541656,1.00126859745142,"1.00140456627352"
"100","TARIK COHEN",120.65725,3,0.000344339939387837,0.00664761340344624,0.017090831847047,0.0340945443917871,0.108371532773345,0.318212832362579,0.509226216728859,0.735621323815929,0.870587912727185,0.948380840794963,0.983619576805935,0.999637499737549,1.00088841175486,"1.00058751322362"
"101","DAVID MONTGOMERY",119.178,3,0.00185039640115582,0.0265018300470788,0.0516832369967565,0.181489555723718,0.476161038148753,0.761044991552757,0.835314126933811,0.894123582040819,0.918792628938065,0.927653514174222,0.928713077265705,0.938914348722222,0.953867330717322,"0.959111598404556"
"102","DANTE PETTIS",119.166,5,9.66751028468296e-05,0.000306137825681627,0.0105276109594496,0.0262679736353267,0.0712304194385219,0.192121563512249,0.534924319001033,0.901676776882817,0.959023688908033,0.973782035648111,0.980398716630428,0.980759502098051,0.990048167954487,"0.989827087471338"
"103","MARVIN JONES",118.983,5,9.60313774627503e-05,0.000304099361965376,0.000480156887313752,0.00576002335688046,0.0387069674465321,0.154075391036534,0.49747258076348,0.83428964060153,0.898898884118129,0.969255640210396,0.980618361298865,0.980634181710761,0.980638033747864,"0.980679687357236"
"104","CHRISTIAN KIRK",117.31025,5,5.9774485692956e-05,0.000189285871361027,0.000631564251074411,0.0152227887524972,0.0504678151316312,0.14156315793902,0.256160002400615,0.570792735171087,0.859408622254528,0.949753717428149,0.970116629775073,0.970153031424814,0.98005045090869,"0.990637341931072"
"105","JARVIS LANDRY",117.1955,5,5.49698521616946e-05,0.000174071198512033,0.000391632933570655,0.0129766054561163,0.0887599509747664,0.314538422018868,0.609409273079012,0.857877613875947,0.931408424041275,0.961390634511073,0.970974939447855,0.981035951252326,0.989402500081172,"0.992010873790988"
"106","WILL FULLER",115.804,5,9.83594599688336e-05,0.00031147162323464,0.000491797299844168,0.00436735072261957,0.0252914191671291,0.144451722425651,0.447073908344976,0.856932138015604,0.93990662302783,0.976627842065232,0.980589623366783,0.98069280939247,0.980680714940478,"0.988101973367767"
"107","LOS ANGELES",115.002,1,7.84868919853994e-05,0.000248541824620432,0.000392434459926997,0.000562489392562029,0.000706382027868595,0.000876436960503627,0.00102032959581019,0.00119038452844522,0.00133427716375179,0.00199788815316651,0.0151919118126535,0.0239618495643637,0.0384376072983115,"0.244486136825538"
"108","CHICAGO",114.7405,1,6.01304927178765e-05,0.000190413226939942,0.000300652463589383,0.000430935197811448,0.000541174434460889,0.000671457168682955,0.000783639824783217,0.00351355920905577,0.0173206519955501,0.0407190153745547,0.0651113543003914,0.393983850428233,0.839509933737723,"0.950674922660514"
"109","DEDE WESTBROOK",114.51325,5,7.51515748458375e-05,0.000237979987011819,0.000375757874229188,0.000891175611879825,0.0135693516850175,0.0504489586978973,0.137287464513396,0.357640313541067,0.656068087084065,0.859422550257487,0.915174581573876,0.945637733945772,0.966012199858614,"0.972639161757194"
"110","MOHAMED SANU",114.11,5,3.38175469135276e-05,0.000107088898559504,0.000169087734567638,0.00049153421902839,0.00296202509848909,0.00894069295180233,0.0124584165887749,0.0188553650710527,0.029143554603747,0.0552113028526028,0.096721384469041,0.168447099258615,0.250581045203268,"0.39861982639866"
